fid,id,left,top,right,bottom,codearondo,NOM_CHF,CODE_DEPT,NOM_DEPT,numcant,CODE_EPCI,NOM_EPCI,INSEE_COM,NOM_COMM,STATUT,POPULATION,CODE_DEPT_2,NOM_DEPT_2,codearondo_2,longitude,latitude
"3648","3648",743861.72591274,5425061.79565943,748861.72591274,5430061.79565943,"183",COMPS-SUR-ARTUBY,"83",VAR,"8308","248300493",CA Dracénoise,"83109",LA ROQUE-ESCLAPON,Commune simple,0.2,"83",VAR,"183",743861.72591274,5425061.79565943
"3649","3649",743861.72591274,5420061.79565943,748861.72591274,5425061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83080",MONS,Commune simple,0.8,"83",VAR,"183",743861.72591274,5420061.79565943
"3650","3650",743861.72591274,5415061.79565943,748861.72591274,5420061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83080",MONS,Commune simple,0.8,"83",VAR,"183",743861.72591274,5415061.79565943
"3651","3651",743861.72591274,5410061.79565943,748861.72591274,5415061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83055",FAYENCE,Chef-lieu canton,4.8,"83",VAR,"183",743861.72591274,5410061.79565943
"3652","3652",743861.72591274,5405061.79565943,748861.72591274,5410061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83055",FAYENCE,Chef-lieu canton,4.8,"83",VAR,"183",743861.72591274,5405061.79565943
"3653","3653",743861.72591274,5400061.79565943,748861.72591274,5405061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83117",SAINT-PAUL-EN-FORET,Commune simple,1.5,"83",VAR,"183",743861.72591274,5400061.79565943
"3654","3654",743861.72591274,5395061.79565943,748861.72591274,5400061.79565943,"183",FREJUS,"83",VAR,"8313","200004802",CC du Pays de Fayence,"83008",BAGNOLS-EN-FORET,Commune simple,2.1,"83",VAR,"183",743861.72591274,5395061.79565943
"3655","3655",743861.72591274,5390061.79565943,748861.72591274,5395061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83099",PUGET-SUR-ARGENS,Commune simple,7,"83",VAR,"183",743861.72591274,5390061.79565943
"3656","3656",743861.72591274,5385061.79565943,748861.72591274,5390061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83099",PUGET-SUR-ARGENS,Commune simple,7,"83",VAR,"183",743861.72591274,5385061.79565943
"3657","3657",743861.72591274,5380061.79565943,748861.72591274,5385061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83099",PUGET-SUR-ARGENS,Commune simple,7,"83",VAR,"183",743861.72591274,5380061.79565943
"3658","3658",743861.72591274,5375061.79565943,748861.72591274,5380061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83107",ROQUEBRUNE-SUR-ARGENS,Commune simple,11.4,"83",VAR,"183",743861.72591274,5375061.79565943
"3659","3659",743861.72591274,5370061.79565943,748861.72591274,5375061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83107",ROQUEBRUNE-SUR-ARGENS,Commune simple,11.4,"83",VAR,"183",743861.72591274,5370061.79565943
"3660","3660",743861.72591274,5365061.79565943,748861.72591274,5370061.79565943,"183",LE MUY,"83",VAR,"8337","200035319",CA Var Esterel Méditerranée (CAVEM),"83107",ROQUEBRUNE-SUR-ARGENS,Commune simple,11.4,"83",VAR,"183",743861.72591274,5365061.79565943
"3663","3663",743861.72591274,5350061.79565943,748861.72591274,5355061.79565943,"183",SAINT-TROPEZ,"83",VAR,"8322","200036077",CC du Golfe de Saint-Tropez,"83119",SAINT-TROPEZ,Chef-lieu canton,5.6,"83",VAR,"183",743861.72591274,5350061.79565943
"3677","3677",748861.72591274,5620061.79565943,753861.72591274,5625061.79565943,"105",,"05",HAUTES-ALPES,"0506","240500439",CC du Briançonnais,"05093",NEVACHE,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5620061.79565943
"3678","3678",748861.72591274,5615061.79565943,753861.72591274,5620061.79565943,"105",,"05",HAUTES-ALPES,"0506","240500439",CC du Briançonnais,"05085",MONTGENEVRE,Commune simple,0.5,"05",HAUTES-ALPES,"105",748861.72591274,5615061.79565943
"3679","3679",748861.72591274,5610061.79565943,753861.72591274,5615061.79565943,"105",,"05",HAUTES-ALPES,"0506","240500439",CC du Briançonnais,"05085",MONTGENEVRE,Commune simple,0.5,"05",HAUTES-ALPES,"105",748861.72591274,5610061.79565943
"3680","3680",748861.72591274,5605061.79565943,753861.72591274,5610061.79565943,"105",,"05",HAUTES-ALPES,"0506","240500439",CC du Briançonnais,"05085",MONTGENEVRE,Commune simple,0.5,"05",HAUTES-ALPES,"105",748861.72591274,5605061.79565943
"3681","3681",748861.72591274,5600061.79565943,753861.72591274,5605061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",748861.72591274,5600061.79565943
"3682","3682",748861.72591274,5595061.79565943,753861.72591274,5600061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",748861.72591274,5595061.79565943
"3683","3683",748861.72591274,5590061.79565943,753861.72591274,5595061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05007",ARVIEUX,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5590061.79565943
"3684","3684",748861.72591274,5585061.79565943,753861.72591274,5590061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05007",ARVIEUX,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5585061.79565943
"3685","3685",748861.72591274,5580061.79565943,753861.72591274,5585061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05007",ARVIEUX,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5580061.79565943
"3686","3686",748861.72591274,5575061.79565943,753861.72591274,5580061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05065",GUILLESTRE,Chef-lieu canton,2.2,"05",HAUTES-ALPES,"105",748861.72591274,5575061.79565943
"3687","3687",748861.72591274,5570061.79565943,753861.72591274,5575061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5570061.79565943
"3688","3688",748861.72591274,5565061.79565943,753861.72591274,5570061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",748861.72591274,5565061.79565943
"3689","3689",748861.72591274,5560061.79565943,753861.72591274,5565061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05177",VARS,Commune simple,0.6,"05",HAUTES-ALPES,"105",748861.72591274,5560061.79565943
"3690","3690",748861.72591274,5555061.79565943,753861.72591274,5560061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05177",VARS,Commune simple,0.6,"05",HAUTES-ALPES,"105",748861.72591274,5555061.79565943
"3691","3691",748861.72591274,5550061.79565943,753861.72591274,5555061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5550061.79565943
"3692","3692",748861.72591274,5545061.79565943,753861.72591274,5550061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5545061.79565943
"3693","3693",748861.72591274,5540061.79565943,753861.72591274,5545061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5540061.79565943
"3694","3694",748861.72591274,5535061.79565943,753861.72591274,5540061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04062",LA CONDAMINE-CHATELARD,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5535061.79565943
"3695","3695",748861.72591274,5530061.79565943,753861.72591274,5535061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5530061.79565943
"3696","3696",748861.72591274,5525061.79565943,753861.72591274,5530061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04073",ENCHASTRAYES,Commune simple,0.4,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5525061.79565943
"3697","3697",748861.72591274,5520061.79565943,753861.72591274,5525061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04073",ENCHASTRAYES,Commune simple,0.4,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5520061.79565943
"3698","3698",748861.72591274,5515061.79565943,753861.72591274,5520061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04226",UVERNET-FOURS,Commune simple,0.6,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5515061.79565943
"3699","3699",748861.72591274,5510061.79565943,753861.72591274,5515061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04226",UVERNET-FOURS,Commune simple,0.6,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5510061.79565943
"3700","3700",748861.72591274,5505061.79565943,753861.72591274,5510061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04226",UVERNET-FOURS,Commune simple,0.6,"04",ALPES-DE-HAUTE-PROVENCE,"104",748861.72591274,5505061.79565943
"3701","3701",748861.72591274,5500061.79565943,753861.72591274,5505061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06056",ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",748861.72591274,5500061.79565943
"3702","3702",748861.72591274,5495061.79565943,753861.72591274,5500061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06056",ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",748861.72591274,5495061.79565943
"3703","3703",748861.72591274,5490061.79565943,753861.72591274,5495061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06125",SAINT-MARTIN-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",748861.72591274,5490061.79565943
"3704","3704",748861.72591274,5485061.79565943,753861.72591274,5490061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06125",SAINT-MARTIN-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",748861.72591274,5485061.79565943
"3705","3705",748861.72591274,5480061.79565943,753861.72591274,5485061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04042",CASTELLET-LES-SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5480061.79565943
"3706","3706",748861.72591274,5475061.79565943,753861.72591274,5480061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04042",CASTELLET-LES-SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5475061.79565943
"3707","3707",748861.72591274,5470061.79565943,753861.72591274,5475061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04042",CASTELLET-LES-SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5470061.79565943
"3708","3708",748861.72591274,5465061.79565943,753861.72591274,5470061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04042",CASTELLET-LES-SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5465061.79565943
"3709","3709",748861.72591274,5460061.79565943,753861.72591274,5465061.79565943,"204",ANNOT,"04",ALPES-DE-HAUTE-PROVENCE,"0402","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04174",SAINT-BENOIT,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5460061.79565943
"3710","3710",748861.72591274,5455061.79565943,753861.72591274,5460061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04076",ENTREVAUX,Chef-lieu canton,0.9,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5455061.79565943
"3711","3711",748861.72591274,5450061.79565943,753861.72591274,5455061.79565943,"204",ANNOT,"04",ALPES-DE-HAUTE-PROVENCE,"0402","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04224",UBRAYE,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",748861.72591274,5450061.79565943
"3712","3712",748861.72591274,5445061.79565943,753861.72591274,5450061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06024",BRIANCONNET,Commune simple,0.2,"06",ALPES-MARITIMES,"106",748861.72591274,5445061.79565943
"3713","3713",748861.72591274,5440061.79565943,753861.72591274,5445061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06116",SAINT-AUBAN,Chef-lieu canton,0.2,"06",ALPES-MARITIMES,"106",748861.72591274,5440061.79565943
"3714","3714",748861.72591274,5435061.79565943,753861.72591274,5440061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06154",VALDEROURE,Commune simple,0.4,"06",ALPES-MARITIMES,"106",748861.72591274,5435061.79565943
"3715","3715",748861.72591274,5430061.79565943,753861.72591274,5435061.79565943,"106",SAINT-AUBAN,"06",ALPES-MARITIMES,"0621","200039857",CA du Pays de Grasse,"06028",CAILLE,Commune simple,0.3,"06",ALPES-MARITIMES,"106",748861.72591274,5430061.79565943
"3716","3716",748861.72591274,5425061.79565943,753861.72591274,5430061.79565943,"106",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83080",MONS,Commune simple,0.8,"83",VAR,"106",748861.72591274,5425061.79565943
"3717","3717",748861.72591274,5420061.79565943,753861.72591274,5425061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83080",MONS,Commune simple,0.8,"83",VAR,"183",748861.72591274,5420061.79565943
"3718","3718",748861.72591274,5415061.79565943,753861.72591274,5420061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83080",MONS,Commune simple,0.8,"83",VAR,"183",748861.72591274,5415061.79565943
"3719","3719",748861.72591274,5410061.79565943,753861.72591274,5415061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83138",TOURRETTES,Commune simple,2.6,"83",VAR,"183",748861.72591274,5410061.79565943
"3720","3720",748861.72591274,5405061.79565943,753861.72591274,5410061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83138",TOURRETTES,Commune simple,2.6,"83",VAR,"183",748861.72591274,5405061.79565943
"3721","3721",748861.72591274,5400061.79565943,753861.72591274,5405061.79565943,"183",FAYENCE,"83",VAR,"8312","200004802",CC du Pays de Fayence,"83138",TOURRETTES,Commune simple,2.6,"83",VAR,"183",748861.72591274,5400061.79565943
"3722","3722",748861.72591274,5395061.79565943,753861.72591274,5400061.79565943,"183",FREJUS,"83",VAR,"8313","200004802",CC du Pays de Fayence,"83008",BAGNOLS-EN-FORET,Commune simple,2.1,"83",VAR,"183",748861.72591274,5395061.79565943
"3723","3723",748861.72591274,5390061.79565943,753861.72591274,5395061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",748861.72591274,5390061.79565943
"3724","3724",748861.72591274,5385061.79565943,753861.72591274,5390061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",748861.72591274,5385061.79565943
"3725","3725",748861.72591274,5380061.79565943,753861.72591274,5385061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",748861.72591274,5380061.79565943
"3726","3726",748861.72591274,5375061.79565943,753861.72591274,5380061.79565943,"183",FREJUS,"83",VAR,"8313","200035319",CA Var Esterel Méditerranée (CAVEM),"83061",FREJUS,Chef-lieu canton,51.5,"83",VAR,"183",748861.72591274,5375061.79565943
"3748","3748",753861.72591274,5605061.79565943,758861.72591274,5610061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",753861.72591274,5605061.79565943
"3749","3749",753861.72591274,5600061.79565943,758861.72591274,5605061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",753861.72591274,5600061.79565943
"3750","3750",753861.72591274,5595061.79565943,758861.72591274,5600061.79565943,"105",,"05",HAUTES-ALPES,"0525","240500439",CC du Briançonnais,"05027",CERVIERES,Commune simple,0.1,"05",HAUTES-ALPES,"105",753861.72591274,5595061.79565943
"3751","3751",753861.72591274,5590061.79565943,758861.72591274,5595061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05038",CHATEAU-VILLE-VIEILLE,Commune simple,0.3,"05",HAUTES-ALPES,"105",753861.72591274,5590061.79565943
"3752","3752",753861.72591274,5585061.79565943,758861.72591274,5590061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05038",CHATEAU-VILLE-VIEILLE,Commune simple,0.3,"05",HAUTES-ALPES,"105",753861.72591274,5585061.79565943
"3753","3753",753861.72591274,5580061.79565943,758861.72591274,5585061.79565943,"105",AIGUILLES,"05",HAUTES-ALPES,"0501","200067452",CC du Guillestrois et du Queyras,"05038",CHATEAU-VILLE-VIEILLE,Commune simple,0.3,"05",HAUTES-ALPES,"105",753861.72591274,5580061.79565943
"3754","3754",753861.72591274,5575061.79565943,758861.72591274,5580061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05065",GUILLESTRE,Chef-lieu canton,2.2,"05",HAUTES-ALPES,"105",753861.72591274,5575061.79565943
"3755","3755",753861.72591274,5570061.79565943,758861.72591274,5575061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",753861.72591274,5570061.79565943
"3756","3756",753861.72591274,5565061.79565943,758861.72591274,5570061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05026",CEILLAC,Commune simple,0.3,"05",HAUTES-ALPES,"105",753861.72591274,5565061.79565943
"3757","3757",753861.72591274,5560061.79565943,758861.72591274,5565061.79565943,"105",GUILLESTRE,"05",HAUTES-ALPES,"0511","200067452",CC du Guillestrois et du Queyras,"05177",VARS,Commune simple,0.6,"05",HAUTES-ALPES,"105",753861.72591274,5560061.79565943
"3758","3758",753861.72591274,5555061.79565943,758861.72591274,5560061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5555061.79565943
"3759","3759",753861.72591274,5550061.79565943,758861.72591274,5555061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5550061.79565943
"3760","3760",753861.72591274,5545061.79565943,758861.72591274,5550061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04193",SAINT-PAUL-SUR-UBAYE,Commune simple,0.2,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5545061.79565943
"3761","3761",753861.72591274,5540061.79565943,758861.72591274,5545061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04120",MEYRONNES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5540061.79565943
"3762","3762",753861.72591274,5535061.79565943,758861.72591274,5540061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04062",LA CONDAMINE-CHATELARD,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5535061.79565943
"3763","3763",753861.72591274,5530061.79565943,758861.72591274,5535061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5530061.79565943
"3764","3764",753861.72591274,5525061.79565943,758861.72591274,5530061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5525061.79565943
"3765","3765",753861.72591274,5520061.79565943,758861.72591274,5525061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04096",JAUSIERS,Commune simple,1,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5520061.79565943
"3766","3766",753861.72591274,5515061.79565943,758861.72591274,5520061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04226",UVERNET-FOURS,Commune simple,0.6,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5515061.79565943
"3767","3767",753861.72591274,5510061.79565943,758861.72591274,5515061.79565943,"104",BARCELONNETTE,"04",ALPES-DE-HAUTE-PROVENCE,"0404","200072304",CC Vallée de l'Ubaye - Serre-Ponçon,"04226",UVERNET-FOURS,Commune simple,0.6,"04",ALPES-DE-HAUTE-PROVENCE,"104",753861.72591274,5510061.79565943
"3768","3768",753861.72591274,5505061.79565943,758861.72591274,5510061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06056",ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5505061.79565943
"3769","3769",753861.72591274,5500061.79565943,758861.72591274,5505061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06056",ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5500061.79565943
"3770","3770",753861.72591274,5495061.79565943,758861.72591274,5500061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06056",ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5495061.79565943
"3771","3771",753861.72591274,5490061.79565943,758861.72591274,5495061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06125",SAINT-MARTIN-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5490061.79565943
"3772","3772",753861.72591274,5485061.79565943,758861.72591274,5490061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06160",VILLENEUVE-D'ENTRAUNES,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5485061.79565943
"3773","3773",753861.72591274,5480061.79565943,758861.72591274,5485061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06133",SAUZE,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5480061.79565943
"3774","3774",753861.72591274,5475061.79565943,758861.72591274,5480061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06053",DALUIS,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5475061.79565943
"3775","3775",753861.72591274,5470061.79565943,758861.72591274,5475061.79565943,"206",GUILLAUMES,"06",ALPES-MARITIMES,"0611","200039931",CC Alpes d'Azur,"06053",DALUIS,Commune simple,0.1,"06",ALPES-MARITIMES,"206",753861.72591274,5470061.79565943
"3776","3776",753861.72591274,5465061.79565943,758861.72591274,5470061.79565943,"204",ENTREVAUX,"04",ALPES-DE-HAUTE-PROVENCE,"0409","200068625","CC Alpes-Provence-Verdon ""Sources de lumière""","04042",CASTELLET-LES-SAUSSES,Commune simple,0.1,"04",ALPES-DE-HAUTE-PROVENCE,"204",753861.72591274,5465061.79565943
