customer weight coord_x coord_y id_grid5km fid x_LAMB93 y_LAMB93
1624 86.0 4053645.9716100236 2394593.161443492 1623 3553 988519.7378381225 6396555.721681766
1625 40.0 4053343.1880670963 2387501.899114189 1624 3555 988847.0387773728 6389455.35818363
1626 2.0 4052737.317141783 2373296.9328431315 1625 3559 989502.7475698604 6375230.61814392
1627 2903.5 4052585.78675363 2369741.0185569725 1626 3560 989666.9056743304 6371669.4239244
1628 223.5 4052434.231524028 2366183.2360945353 1627 3561 989831.1562440606 6368106.223792642
1629 16.0 4052282.6515639694 2362623.5859173527 1628 3562 989995.4993304622 6364541.016633353
1630 98.0 4051979.4178974535 2355498.684281948 1629 3564 990324.4632590665 6357404.576767899
1631 131.5 4051827.764413983 2351933.433763931 1630 3565 990489.0842042356 6353833.341828015
1632 226.5 4051676.086646032 2348366.3174115666 1631 3566 990653.797872008 6350260.095393173
1633 37.5 4051524.3847055957 2344797.3357035555 1632 3567 990818.6043139392 6346684.836344949
1634 113.0 4050917.337465957 2330502.7650099173 1633 3571 991478.7588553719 6332363.651627743
1635 168.0 4050765.5163500714 2326924.4638250936 1634 3572 991644.0299424401 6328778.312714247
1636 414.0 4050613.671737899 2323344.300229444 1635 3573 991809.3941136077 6325190.954463619
1637 54.5 4050461.8037428437 2319762.274725909 1636 3574 991974.8514206324 6321601.575753035
1638 68.0 4050157.9980587014 2312592.6400243742 1637 3576 992306.0456494328 6314416.752457526
1639 19.5 4050006.0605974277 2309005.031849703 1638 3577 992471.7826748702 6310821.305623788
1640 120.0 4049854.100208896 2305415.563813787 1639 3578 992637.6130434894 6307223.833832467
1641 298.5 4049702.117007517 2301824.2364370436 1640 3579 992803.5368071939 6303624.335957576
1642 127.5 4049550.1111079003 2298231.050243374 1641 3580 992969.5540179168 6300022.810872495
1643 157.5 4049398.0826248587 2294636.005760187 1642 3581 993135.6647276207 6296419.257449971
1644 1369.5 4049093.958368756 2287440.344052527 1643 3583 993468.1668519662 6289206.061080404
1645 473.5 4048941.862826326 2283839.7279004697 1644 3584 993634.5583706785 6285596.415875684
1646 325.0 4048789.745161733 2280237.2556037568 1645 3585 993801.0435965133 6281984.737818161
1647 256.5 4048637.6054907967 2276632.927707415 1646 3586 993967.6225815789 6278371.025777411
1648 1065.0 4048485.443929537 2273026.74476001 1647 3587 994134.2953780135 6274755.278622367
1649 3964.0 4048333.260594176 2269418.7073136573 1648 3588 994301.0620379844 6271137.495221331
1650 5898.5 4048181.055601137 2265808.815924016 1649 3589 994467.922613688 6267517.674441962
1651 112.0 4048028.829067046 2262197.0711502903 1650 3590 994634.8771573508 6263895.815151285
1652 4.0 4047876.5811087266 2258583.4735552324 1651 3591 994801.9257212279 6260271.916215687
1653 69.0 4047724.3118432094 2254968.0237051826 1652 3592 994969.068357604 6256645.976500922
1654 11532.0 4047572.0213877223 2251350.722170003 1653 3593 995136.3051187939 6253017.994872091
1655 4008.5 4047267.3773767645 2244110.566341685 1654 3595 995471.0612250187 6245755.901329484
1656 448.0 4047115.0240567606 2240487.7132061697 1655 3596 995638.5806748299 6242121.787142729
1657 308.0 4046962.6500177193 2236863.0107008037 1656 3597 995806.1944590069 6238485.626495954
1658 163.5 4058855.5996254953 2433302.4952681246 1657 3610 990264.2809850001 6435629.196073459
1659 247.0 4058706.525717061 2429778.334805657 1658 3611 990428.8813847206 6432102.025384334
1660 300.0 4058557.425468481 2426252.298855325 1659 3612 990593.5745103741 6428572.867700077
1661 19.0 4058408.298985905 2422724.3878212036 1660 3613 990758.3604135127 6425041.721915991
1662 1.0 4057811.5328455376 2408594.0010458445 1661 3617 991418.4328329719 6410897.235665834
1663 100.0 4057512.995145775 2401517.5679081213 1662 3619 991749.0270500907 6403813.035174244
1664 2.0 4057363.688013996 2397976.542883634 1663 3620 991914.4638415114 6400267.941707927
1665 197.0 4057214.355504526 2394433.646128914 1664 3621 992079.9938238747 6396720.851281932
1666 239.5 4057064.9977252926 2390888.87807835 1665 3622 992245.6170489932 6393171.762785983
1667 26.0 4056915.614784421 2387342.239169692 1666 3623 992411.3335687084 6389620.675109187
1668 3.0 4056616.773851253 2380243.3505461435 1667 3625 992743.0466994401 6382512.497766349
1669 83.5 4056317.8335739826 2373136.983828324 1668 3627 993075.1336313838 6375396.310353788
1670 633.0 4056168.326453725 2369580.9973146105 1669 3628 993241.317402723 6371835.2100875
1671 72.0 4056018.794824736 2366023.1426408123 1670 3629 993407.5947803188 6368272.103961897
1672 10.0 4055869.238796528 2362463.420268555 1671 3630 993573.9658162169 6364706.990861712
1673 5.0 4054522.154745167 2330341.950353695 1672 3639 995075.528364835 6332530.474775673
1674 101.5 4054372.3607914643 2326763.577141783 1673 3640 995242.8388526784 6328945.230452408
1675 612.5 4054222.5436562453 2323183.341536358 1674 3641 995410.243573254 6325357.966845285
1676 25.0 4053922.8402890167 2316017.2851605928 1675 3643 995745.3359222175 6318177.377287655
1677 24.0 4053772.954281383 2312431.465406777 1676 3644 995913.0236554879 6314584.049089657
1678 9.0 4053623.0455409857 2308843.7852925193 1677 3645 996080.8058312549 6310988.697112823
1679 212.5 4053473.114180508 2305254.2453348017 1678 3646 996248.6825020331 6307391.320231827
1680 241.0 4053323.1603128337 2301662.8460541326 1679 3647 996416.653720367 6303791.917320715
1681 1.0 4053173.1840510448 2298069.58797451 1680 3648 996584.7195388305 6300190.487252897
1682 5.0 4053023.18550842 2294474.471623436 1681 3649 996752.880010027 6296587.028901148
1683 73.0 4052873.1647984395 2290877.4975319477 1682 3650 996921.1351865898 6292981.541137607
1684 688.0 4052723.1220347807 2287278.66623458 1683 3651 997089.4851211815 6289374.022833787
1685 5858.5 4052573.0573313194 2283677.978269404 1684 3652 997257.9298664941 6285764.47286056
1686 1947.0 4052422.9708021316 2280075.434178016 1685 3653 997426.4694752501 6282152.89008816
1687 2666.0 4052272.86256149 2276471.0345055424 1686 3654 997595.1040002005 6278539.273386195
1688 16.0 4052122.7327238666 2272864.7798006395 1687 3655 997763.833494127 6274923.621623628
1689 1001.0 4051972.5814039335 2269256.6706155203 1688 3656 997932.6580098406 6271305.933668789
1690 6889.0 4051822.4087165603 2265646.70750594 1689 3657 998101.577600182 6267686.208389368
1691 1922.5 4051672.2147768163 2262034.891031197 1690 3658 998270.5923180215 6264064.444652421
1692 4899.5 4051521.999699968 2258421.2217541384 1691 3659 998439.7022162597 6260440.641324365
1693 3025.5 4051371.7636014824 2254805.700241201 1692 3660 998608.9073478263 6256814.797270981
1694 320.0 4050920.9303338453 2243948.028004679 1693 3663 999117.0946722456 6245925.009407032
1695 317.0 4062254.824388127 2429621.6779804397 1694 3679 993968.9174641054 6432268.235200836
1696 178.0 4061960.633563953 2422567.588012209 1695 3681 994302.4125110144 6425208.120290356
1697 110.0 4061666.339647675 2415505.9994004006 1696 3683 994636.2834001894 6418140.048771193
1698 192.5 4061519.154292877 2411972.3941324353 1697 3684 994803.3599162421 6414603.026518217
1699 43.0 4061371.9434808986 2408436.915445433 1698 3685 994970.5305496585 6411064.01179366
1700 9.0 4061224.7073174287 2404899.563760352 1699 3686 995137.7953527654 6407523.003489763
1701 8.0 4061077.445908349 2401360.339501512 1700 3687 995305.1543779187 6403980.000498145
1702 105.0 4060340.7638983675 2383636.1446888763 1701 3692 996143.3646688969 6386235.026387425
1703 18.0 4060193.3532500956 2380085.694087659 1702 3693 996311.2901274492 6382680.031958687
1704 134.5 4060045.918102857 2376533.373977728 1703 3694 996479.3101753622 6379123.035066154
1705 919.5 4059898.458564096 2372979.184810541 1704 3695 996647.4248652274 6375564.034596466
1706 13.0 4059750.974741451 2369423.1270409613 1705 3696 996815.6342496651 6372003.029435644
1707 20.0 4059455.934676043 2362305.407531198 1706 3698 997152.337312889 6364875.000581529
1708 8.5 4059013.1951510194 2351614.825317071 1707 3701 997658.1034342346 6354167.8942313045
1709 58.0 4058865.567896438 2348047.56567708 1708 3702 997826.8820927965 6350594.837494997
1710 6.0 4058717.9171169195 2344478.440714719 1709 3703 997995.7558151032 6347019.768252154
1711 4.0 4058570.242921667 2340907.450912327 1710 3704 998164.7246540119 6343442.685383779
1712 5.0 4057979.314174223 2326604.8530701874 1711 3708 998841.552233852 6329114.1952531375
1713 112.0 4057831.524545193 2323024.5464237602 1712 3709 999010.9974496698 6325527.027450219
1714 20.0 4057535.8771284856 2315858.348017602 1713 3711 999350.1742374799 6318346.629662903
1715 72.0 4057388.01956215 2312272.4572745822 1714 3712 999519.9059156328 6314753.397431075
1716 154.5 4057240.139571714 2308684.7061885735 1715 3713 999689.7331874414 6311158.141474459
1717 194.0 4057092.237268338 2305095.0952766477 1716 3714 999859.6561060604 6307560.8606677605
1718 295.5 4056944.312763379 2301503.625059409 1717 3715 1000029.6747246748 6303961.553885055
1719 32.0 4056796.3661683886 2297910.2960609486 1718 3716 1000199.7890964991 6300360.219999781
1720 64.5 4056648.3975951155 2294315.1088088597 1719 3717 1000369.9992747783 6296756.857884744
1721 607.5 4056500.4071555035 2290718.063834275 1720 3718 1000540.305312787 6293151.466412118
1722 438.5 4056352.394961694 2287119.1616718224 1721 3719 1000710.7072638294 6289544.044453439
1723 3709.5 4056204.361126021 2283518.402859666 1722 3720 1000881.2051812403 6285934.590879613
1724 79.0 4056056.3057610192 2279915.7879394973 1723 3721 1001051.7991183846 6282323.104560903
1725 131.5 4055908.2289794153 2276311.3174565337 1724 3722 1001222.4891286563 6278709.584366948
1726 98.0 4055760.130894134 2272704.9919595276 1725 3723 1001393.2752654805 6275094.02916674
1727 1626.0 4055612.0116182948 2269096.812000786 1726 3724 1001564.1575823117 6271476.437828642
1728 21118.5 4055463.871265216 2265486.7781361565 1727 3725 1001735.1361326347 6267856.809220371
1729 17519.5 4055315.7099484084 2261874.890925033 1728 3726 1001906.2109699646 6264235.142209016
1730 17.0 4065077.6521502705 2411817.5192856365 1729 3752 998353.3491418236 6414771.727474934
1731 101.5 4064932.4609091403 2408281.9701469964 1730 3753 998522.5328253885 6411232.808413622
1732 20.0 4064787.244665277 2404744.548025053 1731 3754 998691.8118126248 6407691.895826858
1733 232.0 4064642.0035231137 2401205.253344215 1732 3755 998861.186156519 6404148.988606291
1734 10.0 4064496.7375872727 2397664.086532277 1733 3756 999030.6559100872 6400604.08564295
1735 53.5 4063915.4280063407 2383480.7066476764 1734 3760 999709.4900824632 6386404.494160654
1736 47.5 4063770.039678201 2379930.185715522 1735 3761 999879.4376806843 6382849.595827107
1737 6.0 4063624.627188167 2376377.795290145 1736 3762 1000049.4810073006 6379292.695083895
1738 13.0 4063479.1906422093 2372823.535823093 1737 3763 1000219.6201155367 6375733.790817687
1739 81.0 4063333.7301464914 2369267.407769318 1738 3764 1000389.8550586472 6372172.881914534
1740 13.0 4062606.072150714 2351458.7548626624 1739 3769 1001242.4691633049 6354338.228812425
1741 9.0 4062314.8450413933 2344322.2299000574 1740 3771 1001584.187516537 6347190.296054544
1742 45.0 4062169.1967926114 2340751.1699420842 1741 3772 1001755.1910593845 6343613.309878435
1743 9.0 4062023.5255582156 2337178.245646355 1742 3773 1001926.2909177414 6340034.309011637
1744 14.0 4061732.1145651443 2330026.8060024665 1743 3775 1002268.779795229 6332870.258724464
1745 180.0 4061586.375023231 2326448.291643374 1744 3776 1002440.1689215575 6329285.207061766
1746 229.5 4061440.612929229 2322867.914924698 1745 3777 1002611.6545777917 6325698.1362237185
1747 111.5 4061294.8283920037 2319285.676349657 1746 3778 1002783.2368176057 6322109.045087594
1748 24.0 4061149.0215206104 2315701.5764249563 1747 3779 1002954.9156947038 6318517.932530014
1749 40.0 4061003.1924243006 2312115.615660783 1748 3780 1003126.6912628207 6314924.797426985
1750 3.0 4060857.341212517 2308527.7945708353 1749 3781 1003298.5635757216 6311329.638653872
1751 37.0 4060711.467994896 2304938.1136722784 1750 3782 1003470.5326872009 6307732.455085411
1752 432.0 4060565.5728812683 2301346.5734858066 1751 3783 1003642.5986510844 6304133.245595707
1753 398.0 4060419.655981656 2297753.174535603 1752 3784 1003814.7615212273 6300532.009058228
1754 70.5 4060273.7174062757 2294157.917349354 1753 3785 1003987.0213515157 6296928.744345813
1755 633.5 4060127.757265537 2290560.8024582826 1754 3786 1004159.3781958657 6293323.450330663
1756 1156.5 4059981.775670042 2286961.8303971114 1755 3787 1004331.8321082236 6289716.125884346
1757 5695.0 4059835.772730587 2283361.0017040945 1756 3788 1004504.3831425664 6286106.769877799
1758 355.0 4059689.748558162 2279758.3169210167 1757 3789 1004677.0313529014 6282495.381181316
1759 1104.0 4059543.703263949 2276153.776593188 1758 3790 1004849.7767932657 6278881.958664566
1760 17.0 4059251.549755858 2268939.131502213 1759 3792 1005195.5595803857 6271649.007645725
1761 34809.0 4059105.4417653116 2265329.0278474065 1760 3793 1005368.5970353686 6268029.476879775
1762 144.0 4068636.2553054024 2411664.7837998928 1761 3820 1001903.2418319007 6414942.447724115
1763 155.0 4068493.083664419 2408129.165183571 1762 3821 1002074.4385108729 6411403.625471103
1764 21.5 4068349.8873694283 2404591.6735985177 1763 3822 1002245.7316274666 6407862.8097471725
1765 10.0 4067776.857711828 2390422.9861116526 1764 3826 1002931.8695428452 6393679.589966542
1766 6.0 4067490.1976454644 2383327.41575342 1765 3828 1003275.5185217309 6386575.990404875
1767 18.0 4067346.8316664747 2379776.825462625 1766 3829 1003447.4882046322 6383021.189316747
1768 1.0 4066342.6085827095 2354870.373575245 1767 3836 1004653.9912902616 6358081.453374518
1769 61.0 4065768.2565405653 2340597.047771991 1768 3840 1005345.5598285493 6343785.976689641
1770 40.0 4065624.61160195 2337024.0543068214 1769 3841 1005518.6954815041 6340207.073727595
1771 48.0 4065480.9441049965 2333449.1970095914 1770 3842 1005691.9286501486 6336626.155009784
1772 96.0 4065337.254156484 2329872.4763731826 1771 3843 1005865.2593887043 6333043.219415385
1773 42.0 4065193.541863382 2326293.89289396 1772 3844 1006038.6877514232 6329458.265822959
1774 214.0 4065049.8073328515 2322713.447071771 1773 3845 1006212.2137925879 6325871.293110421
1775 180.0 4064906.0506722424 2319131.139409924 1774 3846 1006385.8375665109 6322282.300155069
1776 35.0 4064762.271989097 2315546.970415215 1775 3847 1006559.5591275361 6318691.28583356
1777 28.0 4064618.4713911456 2311960.940597921 1776 3848 1006733.3785300371 6315098.249021929
1778 45.0 4064474.6489863107 2308373.0504718297 1777 3849 1006907.2958284188 6311503.1885955725
1779 194.5 4064330.804882705 2304783.3005541987 1778 3850 1007081.311077116 6307906.103429257
1780 86.0 4064186.9391886313 2301191.691365811 1779 3851 1007255.4243305947 6304306.992397117
1781 48.0 4064043.052012583 2297598.2234309413 1780 3852 1007429.6356433511 6300705.854372654
1782 254.0 4063899.1434632437 2294002.897277366 1781 3853 1007603.9450699121 6297102.688228736
1783 710.0 4063755.2136494895 2290405.7134364005 1782 3854 1007778.3526648355 6293497.492837594
1784 3698.5 4063611.2626803843 2286806.672442856 1783 3855 1007952.8584827096 6289890.267070831
1785 611.5 4063467.2906651846 2283205.77483508 1784 3856 1008127.4625781535 6286281.00979941
1786 113.0 4063323.297713337 2279603.0211549476 1785 3857 1008302.1650058168 6282669.719893658
1787 218.0 4063179.2839344786 2275998.411947859 1786 3858 1008476.9658203801 6279056.396223275
1788 2248.5 4063035.2494384367 2272391.9477627524 1787 3859 1008651.8650765549 6275441.037657313
1789 1.0 4062891.19433523 2268783.6291521173 1788 3860 1008826.8628290829 6271823.643064198
1790 9235.0 4062747.1187350685 2265173.4566719853 1789 3861 1009001.9591327375 6268204.211311709
1791 303.0 4072194.962292848 2411514.187707795 1790 3888 1005453.0368378665 6415115.18721052
1792 4.0 4072053.8102809023 2407978.5005877307 1791 3889 1005626.2464568533 6411576.462910833
1793 267.0 4071912.6339636394 2404440.940513303 1792 3890 1005799.5536473807 6408035.745195406
1794 4.0 4071347.687674781 2390271.9792143623 1793 3894 1006493.7592102963 6393852.918001189
1795 32.5 4070782.36065675 2376073.085221362 1794 3898 1007189.5302631208 6379638.107380105
1796 7.0 4070216.659485165 2361844.287118043 1795 3902 1007886.8702903523 6365391.242142822
1797 70.5 4070075.17650592 2358282.4185077427 1796 3903 1008061.450858495 6361824.508942014
1798 41.0 4069367.4206920257 2340445.084434285 1797 3908 1008935.829799803 6343960.685761531
1799 226.0 4069225.80207738 2336872.022769312 1798 3909 1009111.0011913357 6340381.881862229
1800 72.0 4069084.161223544 2333297.097288396 1799 3910 1009286.2712451529 6336801.062262958
1801 26.5 4068800.813219582 2326141.6568541075 1800 3912 1009637.1075591084 6329633.371480723
1802 233.5 4068659.1062805685 2322561.1428971235 1801 3913 1009812.6739290573 6326046.498054298
1803 10.0 4068517.3775245873 2318978.767116955 1802 3914 1009988.3391809117 6322457.604440978
1804 55.0 4068375.6270576627 2315394.530020486 1803 3915 1010164.1033696542 6318866.689517451
1805 21.0 4068233.854986008 2311808.432118085 1804 3916 1010339.9665502983 6315273.7521597855
1806 19.5 4068092.0614160234 2308220.4739236287 1805 3917 1010515.928777888 6311678.791243406
1807 23.0 4067950.2464542976 2304630.6559544597 1806 3918 1010691.9901074986 6308081.8056431115
1808 30.0 4067808.410207607 2301038.978731456 1807 3919 1010868.1505942363 6304482.794233069
1809 168.5 4067666.552782915 2297445.442778978 1808 3920 1011044.410293238 6300881.755886809
1810 722.0 4067524.674287374 2293850.0486248927 1809 3921 1011220.7692596719 6297278.689477231
1811 2368.5 4067382.774828324 2290252.796800605 1810 3922 1011397.2275487373 6293673.593876599
1812 12189.0 4067240.854513292 2286653.6878410163 1811 3923 1011573.7852156642 6290066.467956546
1813 748.5 4067098.913449994 2283052.7222845624 1812 3924 1011750.442315714 6286457.310588066
1814 557.0 4066956.951746334 2279449.9006732097 1813 3925 1011927.198904179 6282846.120641517
1815 47.0 4066814.9695104025 2275845.223552448 1814 3926 1012104.0550363825 6279232.896986632
1816 1292.0 4066672.9668504796 2272238.6914713057 1815 3927 1012281.0107676794 6275617.638492494
1817 2159.5 4066388.900692718 2265020.0646417383 1816 3929 1012635.221249127 6268381.012459635
1818 203.5 4075892.8799450654 2414899.612329864 1817 3955 1008827.6091587687 6418826.578827348
1819 24.0 4075753.771647193 2411365.7310414826 1818 3956 1009002.7330111458 6415289.945878257
1820 9.0 4075475.482981681 2404292.348801514 1819 3958 1009353.2767224889 6408210.702115602
1821 633.0 4073524.835555348 2354569.147800551 1820 3972 1011818.1684973793 6358432.1177098295
1822 370.5 4073385.332006769 2351003.4789671134 1821 3973 1011994.9768897644 6354861.465410344
1823 8.0 4073245.806124884 2347435.9443959333 1822 3974 1012171.8848693221 6351288.801944073
1824 114.5 4072966.6877735015 2340295.2799607525 1823 3976 1012525.9998114742 6344137.437037573
1825 379.0 4072827.0955106164 2336722.1510655945 1824 3977 1012703.2068849064 6340558.733358976
1826 20.5 4072687.4813276525 2333147.158370386 1825 3978 1012880.513767186 6336978.014036859
1827 1530.5 4072268.5082969014 2322411.002432451 1826 3981 1013413.0338222318 6326223.750998659
1828 47.0 4072128.807473161 2318828.559502426 1827 3982 1013590.7404951791 6322634.957888598
1829 73.5 4071989.085250036 2315244.2552724304 1828 3983 1013768.5472547687 6319044.143524935
1830 85.5 4071849.3417322203 2311658.0902529173 1829 3984 1013946.4541566533 6315451.306783767
1831 3.5 4071709.5770245935 2308070.0649578525 1830 3985 1014124.4612565165 6311856.446540555
1832 8.0 4071569.791232219 2304480.1799046686 1831 3986 1014302.568610074 6308259.561670126
1833 6.0 4071429.984460347 2300888.4356143274 1832 3987 1014480.7762730719 6304660.65104668
1834 153.5 4071290.1568144113 2297294.8326112805 1833 3988 1014659.0843012882 6301059.713543779
1835 34.0 4071150.308400032 2293699.3714234834 1834 3989 1014837.4927505322 6297456.748034354
1836 1316.0 4071010.4393230136 2290102.052582429 1835 3990 1015016.0016766447 6293851.7533907
1837 29520.5 4070870.549689347 2286502.876623104 1836 3991 1015194.6111354972 6290244.728484482
1838 5346.0 4070730.6396052064 2282901.8440840365 1837 3992 1015373.3211829935 6286635.672186725
1839 6887.5 4070590.709176953 2279298.9555072794 1838 3993 1015552.1318750686 6283024.58336782
1840 11798.0 4070450.758511132 2275694.211438413 1839 3994 1015731.0432676886 6279411.46089753
1841 2769.5 4070310.7877144753 2272087.612426551 1840 3995 1015910.0554168515 6275796.303644972
1842 879.5 4070170.7968938993 2268479.1590243652 1841 3996 1016089.1683785868 6272179.110478629
1843 25.0 4079586.8360229917 2418285.4357833304 1842 4022 1012198.1578387001 6422537.798106428
1844 11.5 4079449.7708653836 2414753.361690809 1843 4023 1012375.193656768 6419003.256433031
1845 74.5 4079312.6819030326 2411219.413832633 1844 4024 1012552.3292031954 6415466.723670782
1846 166.0 4076978.623336801 2350856.032263951 1845 4041 1015578.9457793424 6355039.955039727
1847 13.0 4076841.12286783 2347288.431385715 1846 4042 1015757.8859476915 6351467.392780981
1848 354.0 4076428.4904277786 2336574.439226983 1847 4045 1016295.3113999183 6340737.628160617
1849 6.0 4076290.902943045 2332999.3802868547 1848 4046 1016474.6550532905 6337157.010274234
1850 11.0 4075878.0119063808 2322263.025708997 1849 4049 1017013.2923071752 6326403.051886155
1851 168.0 4075740.3390420987 2318680.5165975634 1850 4050 1017193.0403437165 6322814.360440545
1852 107.0 4075602.645089956 2315096.146202253 1851 4051 1017372.8896166219 6319223.647798592
1853 217.0 4075464.9301531273 2311509.915033606 1852 4052 1017552.8401821831 6315630.912836425
1854 65.5 4075327.1943349703 2307921.8236056734 1853 4053 1017732.8920967239 6312036.154429536
1855 378.0 4075189.437739025 2304331.8724359754 1854 4054 1017913.0454165994 6308439.371452785
1856 357.5 4075051.6604690133 2300740.062045561 1855 4055 1018093.3001981967 6304840.562780403
1857 5.0 4074913.862628841 2297146.392958967 1856 4056 1018273.6564979341 6301239.727285982
1858 171.0 4074776.044322594 2293550.8657042366 1857 4057 1018454.114372262 6297636.863842489
1859 5574.5 4074638.205654544 2289953.480812949 1858 4058 1018634.6738776629 6294031.971322249
1860 16967.5 4074500.346729142 2286354.238820181 1859 4059 1018815.3350706501 6290425.048596958
1861 13673.0 4074362.4676510235 2282753.140264545 1860 4060 1018996.0980077693 6286816.094537674
1862 15547.5 4074224.568525006 2279150.1856881822 1861 4061 1019176.9627455983 6283205.108014822
1863 35648.0 4074086.6494560894 2275545.375636759 1862 4062 1019357.929340746 6279592.087898193
1864 10.0 4082871.6915949727 2411075.2361124693 1863 4092 1016101.8242655045 6415645.520530894
1865 20.0 4080572.014568711 2350710.7415770637 1864 4109 1019162.8125598847 6355220.483288444
1866 13.0 4080436.539539751 2347143.075362033 1865 4110 1019343.7848591274 6351648.023393164
1867 173.0 4080029.9853549986 2336428.8872843413 1866 4113 1019887.3135741067 6340918.566209267
1868 3.0 4079894.424595454 2332853.7630686495 1867 4114 1020068.6939405431 6337338.050917167
1869 3.5 4079758.842654709 2329276.7755772313 1868 4115 1020250.1764656274 6333755.518975701
1870 183.0 4079623.2396337013 2325697.925306801 1869 4116 1020431.7612061626 6330170.969263555
1871 25.0 4079487.6156335487 2322117.212757553 1870 4117 1020613.4482189846 6326584.4006587695
1872 684.5 4079351.9707555473 2318534.638433142 1871 4118 1020795.2375609602 6322995.812038772
1873 66.0 4079216.305101174 2314950.202840713 1872 4119 1020977.1292889891 6319405.202280343
1874 358.0 4079080.618772085 2311363.9064908912 1873 4120 1021159.1234600022 6315812.5702596465
1875 23.0 4078809.184497282 2304185.733579085 1874 4122 1021523.4193588658 6308621.234932909
1876 28.5 4078673.4367557797 2300593.8580558416 1875 4123 1021705.7212007388 6305022.529376023
1877 79.0 4078537.668747984 2297000.1238527047 1876 4124 1021888.1257136412 6301421.7970551755
1878 3623.0 4078401.880576449 2293404.5314978026 1877 4125 1022070.6329546641 6297819.0368433595
1879 6371.0 4078266.0723439106 2289807.081522801 1878 4126 1022253.2429809312 6294214.247612936
1880 6753.5 4078130.2441532826 2286207.7744628624 1879 4127 1022435.955849598 6290607.428235631
1881 7399.5 4077994.3961076597 2282606.610856685 1880 4128 1022618.7716178525 6286998.577582538
1882 64900.0 4077858.5283103166 2279003.5912464955 1881 4129 1022801.6903429147 6283387.694524111
1883 218.5 4084032.054667985 2346999.87635535 1882 4178 1022929.5804433727 6351830.693722179
1884 15.0 4083898.5838460857 2343430.2805608073 1883 4179 1023112.6878912605 6348256.325234218
1885 77.0 4083631.5788184176 2336285.4952680795 1884 4181 1023479.2122452398 6341101.547446381
1886 17.5 4083498.0448106234 2332710.3067461615 1885 4182 1023662.6292660526 6337521.135907079
1887 34.0 4083364.4899391327 2329133.2549638078 1886 4183 1023846.1495926159 6333938.707776847
1888 9.0 4083097.3180029574 2321973.563608461 1887 4185 1024213.5003927897 6326767.797257826
1889 45.0 4082963.7011376624 2318390.925039485 1888 4186 1024397.3309813801 6323179.312624566
1890 18.0 4082830.0638074502 2314806.425218115 1889 4187 1024581.2651056793 6319588.806911443
1891 234.0 4082696.406112458 2311220.064655061 1890 4188 1024765.3028232579 6315996.278994652
1892 110.5 4082562.7281530006 2307631.843864544 1891 4189 1024949.4441917185 6312401.727749746
1893 276.5 4082429.0300295684 2304041.7633642526 1892 4190 1025133.6892686968 6308805.152051653
1894 280.5 4082295.3118428304 2300449.8236754066 1893 4191 1025318.0381118599 6305206.5507746665
1895 10.0 4082161.5736936317 2296856.0253227125 1894 4192 1025502.4907789081 6301605.922792446
1896 1944.5 4082027.8156829947 2293260.368834383 1895 4193 1025687.0473275736 6298003.266978022
1897 5487.5 4081894.03791212 2289662.8547421675 1896 4194 1025871.7078156217 6294398.582203782
1898 4912.0 4081760.2404823834 2286063.4835813134 1897 4195 1026056.4723008495 6290791.867341491
1899 5587.0 4081626.423495339 2282462.2558906036 1898 4196 1026241.340841087 6287183.121262271
1900 28905.0 4081492.587052719 2278859.17221235 1899 4197 1026426.3134941971 6283572.342836611
1901 23449.0 4081358.731256431 2275254.2330923914 1900 4198 1026611.390318074 6279959.530934367
1902 6.0 4087496.2217744603 2343289.175219541 1901 4247 1026700.4121457376 6348441.139955168
1903 9.0 4087364.7559300964 2339717.6513282065 1902 4248 1026885.657030049 6344864.8630295675
1904 105.0 4087233.269344188 2336144.2632081546 1903 4249 1027071.0062511193 6341286.5718127545
1905 205.5 4087101.762114307 2332569.011349333 1904 4250 1027256.4598669619 6337706.265184732
1906 19.0 4086970.2343382007 2328991.896245135 1905 4251 1027442.0179356241 6334123.942024869
1907 3.0 4086707.1175391707 2321832.07829161 1906 4253 1027813.4476637543 6326953.241623983
1908 814.0 4086575.5287126116 2318249.3764464646 1907 4254 1027999.3194394787 6323364.862138556
1909 214.0 4086443.919732557 2314664.8133643153 1908 4255 1028185.2959005345 6319774.461632487
1910 345.5 4086312.290697625 2311078.3895559544 1909 4256 1028371.3771051312 6316182.038982003
1911 93.0 4086180.641706608 2307490.1055356856 1910 4257 1028557.5631115113 6312587.593062691
1912 220.5 4086048.972858472 2303899.9618212795 1911 4258 1028743.8539779499 6308991.122749509
1913 4.5 4085917.28425236 2300307.958934041 1912 4259 1028930.2497627551 6305392.6269167885
1914 4774.5 4085785.5759875863 2296714.0973987584 1913 4260 1029116.7505242673 6301792.104438219
1915 7213.0 4085653.8481636415 2293118.3777437275 1914 4261 1029303.3563208603 6298189.554186864
1916 9901.5 4085522.1008801903 2289520.8005007813 1915 4262 1029490.0672109404 6294584.975035145
1917 3166.5 4085390.334237071 2285921.36620525 1916 4263 1029676.8832529467 6290978.365854859
1918 22322.0 4085258.5483342977 2282320.0753960004 1917 4264 1029863.804505351 6287369.725517162
1919 65479.5 4085126.743272058 2278716.928615427 1918 4265 1030050.8310266588 6283759.052892576
1920 35.0 4091223.374402799 2346719.94951256 1919 4314 1030100.8569894307 6352202.153293622
1921 100.0 4090705.575032269 2332429.8769076522 1920 4318 1030850.1845804479 6337893.438690224
