customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 x_WGS84 y_WGS84
4131 856.0 4030056.290675673 2275406.757221669 6287 12459 975606.8 6275458 6.408863080251546 43.524648574094904
4132 4488.0 4032052.3283768734 2275225.027906379 6288 12460 977606.8 6275458 6.433569169622685 43.5238691758487
4133 15762.0 4034048.373040525 2275043.334981475 6289 12461 979606.8 6275458 6.458274586320203 43.52308415330243
4134 3827.0 4036044.424606573 2274861.6784445746 6290 12462 981606.8 6275458 6.482979325534893 43.522293506696215
4135 1246.0 4038040.48301495 2274680.058293208 6291 12463 983606.8 6275458 6.507683382458341 43.52149723627183
4136 177.0 4040036.548205575 2274498.474524863 6292 12464 985606.8 6275458 6.532386752282933 43.52069534227284
4137 13.0 4042032.620118357 2274316.9271369763 6293 12465 987606.8 6275458 6.557089430201862 43.519887824944405
4138 1.0 4044028.698693192 2274135.4161269334 6294 12466 989606.8 6275458 6.581791411409132 43.51907468453353
4139 3.0 4046024.783869962 2273953.9414920523 6295 12467 991606.8 6275458 6.606492691099561 43.51825592128885
4140 5.0 4050016.973788783 2273591.101336798 6297 12469 995606.8 6275458 6.655893126713295 43.516601527301205
4141 3.0 4052013.078410538 2273409.7358108107 6298 12470 997606.8 6275458 6.680592273030371 43.51576589706411
4142 94.0 4054009.189393638 2273228.406648742 6299 12471 999606.8 6275458 6.705290698618162 43.514924645004925
4143 782.0 4061993.695735728 2272503.453579955 6303 12475 1007606.8 6275458 6.804077097668979 43.51150342371695
4144 526.0 4063989.8376226192 2272322.3061922267 6304 12476 1009606.8 6275458 6.828771847612217 43.51063406643956
4145 870.5 4065985.9855095935 2272141.195149923 6305 12477 1011606.8 6275458 6.853465848032942 43.5097590889089
4146 6.0 4069978.2990427553 2271779.0820884965 6307 12479 1015606.8 6275458 6.902851581124419 43.50799227415946
4147 864.0 4071974.464568394 2271598.080062662 6308 12480 1017606.8 6275458 6.927543304206161 43.50710043748069
4148 15.0 3866235.165318437 2288445.431358243 6309 12516 811606.8 6273458 4.380701574049838 43.551408304308474
4149 19.0 3868230.421156433 2288260.725497008 6310 12517 813606.8 6273458 4.405438643045544 43.551090855625276
4150 4.0 3874216.2594934735 2287706.826097212 6313 12520 819606.8 6273458 4.479648175282867 43.55010469214199
4151 23.0 3888183.6211379496 2286415.667155025 6320 12527 833606.8 6273458 4.652793358740319 43.54760638890598
4152 7.0 3890179.003991356 2286231.361388505 6321 12528 835606.8 6273458 4.677527126203727 43.547226946593476
4153 45.0 3892174.398035626 2286047.092004596 6322 12529 837606.8 6273458 4.70226056443803 43.5468418691593
4154 677.0 3894169.803211391 2285862.8590047983 6323 12530 839606.8 6273458 4.7269936685965455 43.546451156721425
4155 24.0 3896165.219459272 2285678.6623905348 6324 12531 841606.8 6273458 4.751726433832981 43.5460548093995
4156 6.0 3898160.646719882 2285494.5021631885 6325 12532 843606.8 6273458 4.7764588553014455 43.54565282731491
4157 4.0 3900156.084933826 2285310.3783240826 6326 12533 845606.8 6273458 4.801190928156451 43.54524521059079
4158 9.0 3908137.9461347247 2284574.2468746565 6330 12537 853606.8 6273458 4.900115636546632 43.54355839982148
4159 2.0 3910133.438224096 2284390.304994704 6331 12538 855606.8 6273458 4.924845893666598 43.54312261180668
4160 121.0 3912128.940910238 2284206.3995097885 6332 12539 857606.8 6273458 4.949575773108995 43.54268118992723
4161 432.5 3914124.454133696 2284022.5304208435 6333 12540 859606.8 6273458 4.97430527003133 43.542234134318264
4162 528.5 3916119.977834999 2283838.697728752 6334 12541 861606.8 6273458 4.999034379591553 43.54178144511673
4163 4531.0 3920111.0564332274 2283471.141538425 6335 12543 865606.8 6273458 5.048491417259766 43.540859166492105
4164 17.0 3922106.6112111695 2283287.418041671 6336 12544 867606.8 6273458 5.0732193356859625 43.54038957735143
4165 9.5 3924102.1762289926 2283103.73094476 6337 12545 869606.8 6273458 5.097946847386475 43.53991435518297
4166 71.0 3926097.751427184 2282920.0802483177 6338 12546 871606.8 6273458 5.122673947521593 43.53943350013228
4167 1171.0 3928093.3367462168 2282736.4659528853 6339 12547 873606.8 6273458 5.147400631252089 43.53894701234655
4168 3192.5 3930088.9321265584 2282552.888058964 6340 12548 875606.8 6273458 5.172126893739223 43.53845489197476
4169 2717.0 3932084.5375086656 2282369.346567005 6341 12549 877606.8 6273458 5.1968527301447525 43.53795713916756
4170 1176.0 3934080.152832985 2282185.841477392 6342 12550 879606.8 6273458 5.221578135630938 43.53745375407737
4171 1298.5 3936075.7780399546 2282002.372790472 6343 12551 881606.8 6273458 5.246303105360542 43.536944736858295
4172 2339.0 3938071.4130700007 2281818.940506509 6344 12552 883606.8 6273458 5.271027634496844 43.53643008766618
4173 2403.5 3940067.0578635423 2281635.5446257545 6345 12553 885606.8 6273458 5.295751718203636 43.535909806658594
4174 313.5 3942062.712360986 2281452.185148351 6346 12554 887606.8 6273458 5.320475351645239 43.5353838939948
4175 451.5 3944058.376502731 2281268.862074431 6347 12555 889606.8 6273458 5.345198529986501 43.5348523498358
4176 1164.0 3946054.050229165 2281085.575404064 6348 12556 891606.8 6273458 5.369921248392805 43.534315174344336
4177 3637.5 3948049.733480666 2280902.3251372417 6349 12557 893606.8 6273458 5.394643502030073 43.53377236768482
4178 16047.0 3950045.426197601 2280719.1112739244 6350 12558 895606.8 6273458 5.419365286064776 43.53322393002343
4179 19299.5 3952041.128320329 2280535.933814005 6351 12559 897606.8 6273458 5.4440865956639355 43.53266986152804
4180 5524.5 3954036.8397891982 2280352.7927573347 6352 12560 899606.8 6273458 5.46880742599513 43.53211016236826
4181 514.0 3956032.560544546 2280169.688103696 6353 12561 901606.8 6273458 5.493527772226503 43.53154483271542
4182 25.0 3958028.2905267 2279986.619852819 6354 12562 903606.8 6273458 5.518247629526763 43.53097387274253
4183 3.0 3960024.029675977 2279803.588004392 6355 12563 905606.8 6273458 5.542966993065199 43.53039728262437
4184 1.0 3962019.777932683 2279620.592558029 6356 12564 907606.8 6273458 5.567685858011673 43.529815062537416
4185 18.0 3968007.076750296 2279071.82462678 6359 12567 913606.8 6273458 5.6418394130068155 43.52803462425433
4186 1043.0 3970002.860839583 2278888.9747838406 6360 12568 915606.8 6273458 5.666556235295906 43.52742988609133
4187 261.0 3971998.6537376777 2278706.161340276 6361 12569 917606.8 6273458 5.691272534851264 43.52681951886772
4188 6.0 3989961.1763536 2277062.4781856807 6370 12578 935606.8 6273458 5.913694911660185 43.52107293751363
4189 953.0 3991957.0540514174 2276880.028688101 6371 12579 937606.8 6273458 5.938405718522841 43.52040629024042
4190 10.0 3993952.939900133 2276697.615579145 6372 12580 939606.8 6273458 5.963115949594876 43.51973401605568
4191 20.5 3995948.8338398696 2276515.2388575096 6373 12581 941606.8 6273458 5.987825600056878 43.51905611516511
4192 37.5 3997944.735810742 2276332.898521841 6374 12582 943606.8 6273458 6.012534665090118 43.51837258777605
4193 5.0 4003932.489311128 2275786.095816225 6377 12585 949606.8 6273458 6.086658299440301 43.51628824871773
4194 11.0 4005928.4228074457 2275603.9010097487 6378 12586 951606.8 6273458 6.1113649745850145 43.515582217443026
4195 132.0 4007924.364035293 2275421.74258163 6379 12587 953606.8 6273458 6.136071040217731 43.514870560732504
4196 1040.0 4009920.312934716 2275239.620530171 6380 12588 955606.8 6273458 6.160776491523926 43.51415327880384
4197 72.5 4011916.269445748 2275057.5348536484 6381 12589 957606.8 6273458 6.185481323689795 43.51343037187645
4198 32.0 4013912.233508412 2274875.485550269 6382 12590 959606.8 6273458 6.210185531902263 43.51270184017144
4199 630.5 4015908.205062716 2274693.4726181724 6383 12591 961606.8 6273458 6.234889111348981 43.511967683911585
4200 126.5 4017904.1840486615 2274511.496055476 6384 12592 963606.8 6273458 6.259592057218341 43.511227903321455
4201 290.5 4019900.1704062335 2274329.5558602028 6385 12593 965606.8 6273458 6.284294364699478 43.510482498627276
4202 54.0 4021896.164075408 2274147.652030344 6386 12594 967606.8 6273458 6.308996028982273 43.50973147005701
4203 214.0 4023892.164996148 2273965.7845638404 6387 12595 969606.8 6273458 6.333697045257363 43.50897481784031
4204 357.5 4025888.173108406 2273783.9534585825 6388 12596 971606.8 6273458 6.3583974087161454 43.5082125422086
4205 149.0 4027884.1883521206 2273602.158712372 6389 12597 973606.8 6273458 6.383097114550781 43.507444643394905
4206 182.0 4029880.210667221 2273420.4003229984 6390 12598 975606.8 6273458 6.4077961579542 43.506671121634085
4207 886.0 4031876.2399936216 2273238.6782881794 6391 12599 977606.8 6273458 6.432494534120114 43.50589197716265
4208 356.5 4033872.276271227 2273056.9926055647 6392 12600 979606.8 6273458 6.457192238243012 43.5051072102188
4209 4029.5 4035868.319439929 2272875.343272774 6393 12601 981606.8 6273458 6.481889265518171 43.50431682104248
4210 515.0 4037864.369439607 2272693.730287361 6394 12602 983606.8 6273458 6.506585611141663 43.50352080987536
4211 161.0 4039860.426210128 2272512.153646816 6395 12603 985606.8 6273458 6.531281270310357 43.50271917696079
4212 144.5 4041856.4896913487 2272330.613348601 6396 12604 987606.8 6273458 6.555976238221927 43.501911922543826
4213 99.0 4043852.559823111 2272149.1093900898 6397 12605 989606.8 6273458 6.580670510074857 43.50109904687126
4214 5.0 4045848.6365452455 2271967.641768643 6398 12606 991606.8 6273458 6.605364081068443 43.50028055019161
4215 1328.0 4047844.719797572 2271786.210481528 6399 12607 993606.8 6273458 6.630056946402809 43.49945643275503
4216 2082.0 4049840.809519894 2271604.815525972 6400 12608 995606.8 6273458 6.654749101278897 43.49862669481345
4217 200.0 4051836.905652007 2271423.456899157 6401 12609 997606.8 6273458 6.679440540898488 43.497791336620494
4218 26.0 4053833.008133691 2271242.134598203 6402 12610 999606.8 6273458 6.704131260464195 43.496950358431505
4219 3.0 4055829.116904715 2271060.848620177 6403 12611 1001606.8 6273458 6.728821255179477 43.49610376050348
4220 774.5 4071798.206257184 2269611.868051561 6411 12619 1017606.8 6273458 6.926314542984024 43.48912869788278
4221 61.0 3862069.311210186 2286827.8978697457 6412 12653 807606.8 6271458 4.330809665884415 43.534034286926655
4222 68.0 3864064.535427097 2286643.129833361 6413 12654 809606.8 6271458 4.355539526904973 43.53372821091713
4223 8.0 3866059.771599132 2286458.3981162 6414 12655 811606.8 6271458 4.380269121986492 43.53341650024583
4224 2.0 3870050.2795713088 2286089.0436483454 6416 12657 815606.8 6271458 4.429727494945844 43.532776175301365
4225 2.0 3872045.5512528 2285904.420901912 6417 12658 817606.8 6271458 4.454456263131189 43.53244756122432
4226 2.0 3888008.1415601415 2284428.7468899377 6425 12666 833606.8 6271458 4.652275729978837 43.52961582371685
4227 4.0 3891998.902752964 2284060.1917745704 6427 12668 837606.8 6271458 4.70172745278646 43.528851553082475
4228 94.0 3893994.300065056 2283875.968733951 6428 12669 839606.8 6271458 4.7264528159681785 43.5284609679536
4229 1.0 3895989.708441695 2283691.782039985 6429 12670 841606.8 6271458 4.751177840546044 43.528064749775815
4230 5.0 3897985.127823441 2283507.6316940626 6430 12671 843606.8 6271458 4.775902521678707 43.52766289867044
4231 1172.0 3911953.3666438498 2282219.597122933 6437 12678 857606.8 6271458 4.948965266554759 43.52469222951184
4232 1045.0 3913948.871925545 2282035.737604761 6438 12679 859606.8 6271458 4.973687025886955 43.524245319559554
4233 579.0 3915944.387676983 2281851.914444656 6439 12680 861606.8 6271458 4.998408398220676 43.523792777848975
4234 366.0 3919935.450350959 2281484.3772019614 6440 12682 865606.8 6271458 5.047849962544942 43.52287079970877
4235 148.0 3925922.1213964312 2280933.344042645 6441 12685 871606.8 6271458 5.122009285631532 43.52144559783047
4236 435.0 3927917.698715861 2280749.739046671 6442 12686 873606.8 6271458 5.146728234412601 43.52095926853951
4237 355.0 3929913.286088125 2280566.1704134955 6443 12687 875606.8 6271458 5.17144676234569 43.52046730849611
4238 383.0 3931908.883453624 2280382.638143565 6444 12688 877606.8 6271458 5.1961648645970895 43.51996971785085
4239 787.5 3933904.490752752 2280199.142237285 6445 12689 879606.8 6271458 5.22088253633359 43.519466496756046
4240 4746.5 3935900.1079258937 2280015.682695005 6446 12690 881606.8 6271458 5.2455997727224855 43.51895764536569
4241 1444.0 3937895.734913423 2279832.259517021 6447 12691 883606.8 6271458 5.270316568931582 43.518443163835514
4242 95.0 3939891.3716557054 2279648.872703559 6448 12692 885606.8 6271458 5.295032920129207 43.517923052323006
4243 99.5 3941887.0180930938 2279465.522254804 6449 12693 887606.8 6271458 5.319748821484202 43.51739731098733
4244 193.5 3943882.674165934 2279282.2081708824 6450 12694 889606.8 6271458 5.3444642681659476 43.516865939989366
4245 372.0 3945878.33981456 2279098.930451863 6451 12695 891606.8 6271458 5.36917925534435 43.51632893949174
4246 1548.5 3947874.014979298 2278915.689097775 6452 12696 893606.8 6271458 5.393893778189859 43.515786309658786
4247 11675.5 3949869.699600462 2278732.4841085738 6453 12697 895606.8 6271458 5.4186078318734685 43.515238050656556
4248 23512.0 3951865.393618357 2278549.3154841736 6454 12698 897606.8 6271458 5.4433214115667266 43.51468416265282
4249 9689.5 3953861.0969732767 2278366.1832244177 6455 12699 899606.8 6271458 5.468034512441731 43.51412464581708
4250 644.5 3955856.809605506 2278183.087329114 6456 12700 901606.8 6271458 5.49274712967115 43.51355950032055
4251 403.5 3957852.531455321 2278000.027797998 6457 12701 903606.8 6271458 5.517459258428214 43.51298872633611
4252 406.5 3959848.262462984 2277817.004630767 6458 12702 905606.8 6271458 5.542170893886729 43.512412324038465
4253 96.0 3961844.002568748 2277634.017827054 6459 12703 907606.8 6271458 5.56688203122108 43.511830293603936
4254 19.0 3963839.751712857 2277451.067386444 6460 12704 909606.8 6271458 5.591592665606236 43.511242635210614
4255 8.0 3965835.509835545 2277268.1533084484 6461 12705 911606.8 6271458 5.616302792217761 43.51064934903831
4256 5.0 3967831.2768770335 2277085.2755925525 6462 12706 913606.8 6271458 5.641012406231806 43.51005043526854
4257 72.5 3969827.0527775344 2276902.4342381675 6463 12707 915606.8 6271458 5.665721502825133 43.5094458940845
4258 46.0 3971822.8374772496 2276719.62924465 6464 12708 917606.8 6271458 5.690430077175106 43.50883572567118
4259 296.5 3973818.6309163696 2276536.8606113177 6465 12709 919606.8 6271458 5.715138124459704 43.50821993021523
4260 1844.5 3975814.433035074 2276354.128337418 6466 12710 921606.8 6271458 5.739845639857525 43.50759850790505
4261 111.0 3977810.243773535 2276171.432422146 6467 12711 923606.8 6271458 5.764552618547787 43.506971458930714
4262 6.0 3979806.063071909 2275988.772864656 6468 12712 925606.8 6271458 5.789259055710342 43.50633878348404
4263 13.5 3981801.890870344 2275806.1496640225 6469 12713 927606.8 6271458 5.813964946525678 43.50570048175859
4264 802.5 3985793.571727936 2275441.012329437 6471 12715 931606.8 6271458 5.863375069839844 43.50440700025395
4265 404.0 3987789.424667335 2275258.498193382 6472 12716 933606.8 6271458 5.888079292702875 43.50375182087045
4266 19.5 3989785.28586728 2275076.020410008 6473 12717 935606.8 6271458 5.912782949947098 43.5030910159994
4267 54.5 3991781.15526786 2274893.5789781185 6474 12718 937606.8 6271458 5.937486036756258 43.50242458584295
4268 24.0 3993777.032809163 2274711.1738964897 6475 12719 939606.8 6271458 5.962188548314776 43.50175253060491
4269 9.0 3995772.918431257 2274528.8051638207 6476 12720 941606.8 6271458 5.986890479807739 43.50107485049083
4270 59.0 3997768.812074203 2274346.4727787627 6477 12721 943606.8 6271458 6.011591826420922 43.500391545707956
4271 28.0 3999764.7136780494 2274164.176739925 6478 12722 945606.8 6271458 6.036292583340779 43.499702616465235
4272 33.5 4001760.623182834 2273981.917045837 6479 12723 947606.8 6271458 6.060992745754461 43.49900806297338
4273 84.0 4003756.5405285833 2273799.693695004 6480 12724 949606.8 6271458 6.085692308849815 43.49830788544476
4274 7.0 4005752.465655312 2273617.506685852 6481 12725 951606.8 6271458 6.110391267815387 43.49760208409348
4275 184.0 4007748.398503023 2273435.35601676 6482 12726 953606.8 6271458 6.135089617840435 43.496890659135374
4276 299.0 4009744.3390117097 2273253.2416860675 6483 12727 955606.8 6271458 6.159787354114927 43.49617361078796
4277 37.5 4011740.2871213513 2273071.163692028 6484 12728 957606.8 6271458 6.184484471829557 43.495450939270505
4278 59.0 4013736.242771918 2272889.122032877 6485 12729 959606.8 6271458 6.2091809661757384 43.49472264480394
4279 106.0 4015732.205903367 2272707.116706772 6486 12730 961606.8 6271458 6.233876832345617 43.49398872761099
4280 20.0 4017728.176455644 2272525.1477118246 6487 12731 963606.8 6271458 6.258572065532073 43.493249187915985
4281 362.0 4019724.154368683 2272343.215046086 6488 12732 965606.8 6271458 6.2832666609287315 43.49250402594504
4282 283.0 4021720.1395824063 2272161.3187075546 6489 12733 967606.8 6271458 6.307960613729963 43.491753241925956
4283 756.0 4023716.1320367255 2271979.458694186 6490 12734 969606.8 6271458 6.332653919130889 43.49099683608826
4284 4339.5 4025712.131671538 2271797.6350038648 6491 12735 971606.8 6271458 6.357346572327394 43.49023480866317
4285 645.0 4027708.138426732 2271615.847634429 6492 12736 973606.8 6271458 6.382038568516123 43.489467159883624
4286 267.0 4029704.152242182 2271434.0965836723 6493 12737 975606.8 6271458 6.406729902894491 43.4886938899843
4287 422.5 4031700.173057751 2271252.3818493173 6494 12738 977606.8 6271458 6.431420570660689 43.48791499920155
4288 211.0 4033696.20081329 2271070.703429033 6495 12739 979606.8 6271458 6.456110567013689 43.48713048777344
4289 1198.0 4035692.235448639 2270889.061320452 6496 12740 981606.8 6271458 6.480799887153248 43.486340355939745
4290 304.5 4037688.276903624 2270707.455521133 6497 12741 983606.8 6271458 6.505488526279916 43.48554460394194
4291 1906.5 4039684.32511806 2270525.8860285976 6498 12742 985606.8 6271458 6.530176479595039 43.48474323202329
4292 943.0 4041680.380031749 2270344.352840293 6499 12743 987606.8 6271458 6.554863742300768 43.483936240428655
4293 362.0 4043676.4415844814 2270162.8559536315 6500 12744 989606.8 6271458 6.579550309600059 43.48312362940467
4294 566.5 4047668.58436618 2269799.9710745765 6502 12746 993606.8 6271458 6.628921338795241 43.48148155006366
4295 659.5 4049664.665474664 2269618.583076725 6503 12747 995606.8 6271458 6.653605791101139 43.48065208224843
4296 10.0 4051660.7529812297 2269437.231369592 6504 12748 997606.8 6271458 6.6782895288206285 43.47981699600741
4297 53.0 4053656.846825605 2269255.915950302 6505 12749 999606.8 6271458 6.702972547160793 43.47897629159576
4298 822.5 4055652.946947507 2269074.636815951 6506 12750 1001606.8 6271458 6.727654841329558 43.47812996927036
4299 452.5 4057649.053286638 2268893.393963555 6507 12751 1003606.8 6271458 6.752336406535696 43.47727802928978
4300 296.0 4069625.818505032 2267806.6985968966 6513 12757 1015606.8 6271458 6.900410221356773 43.472048433342884
4301 25.0 3863889.182406489 2284656.1379979574 6516 12793 809606.8 6269458 4.3551150857352114 43.51573653272171
4302 100.0 3865884.410678364 2284471.4168010387 6517 12794 811606.8 6269458 4.379836940708962 43.515424923625275
4303 173.0 3867879.6508392375 2284286.731886591 6518 12795 813606.8 6269458 4.40455852515118 43.515107681798
4304 1.0 3885837.3374924473 2282626.2007075665 6527 12804 831606.8 6269458 4.627039812414917 43.51199904905835
4305 6.0 3889828.060295608 2282257.59305182 6529 12806 835606.8 6269458 4.6764767144015735 43.51124629047107
4306 219.5 3891823.438490843 2282073.343680454 6530 12807 837606.8 6269458 4.701194674897063 43.51086146394184
4307 41.0 3893818.827802553 2281889.13061546 6531 12808 839606.8 6269458 4.7259123019437315 43.510471006078696
4308 89.0 3895814.2281712512 2281704.953858286 6532 12809 841606.8 6269458 4.750629590704375 43.51007491700119
4309 33.0 3905791.393786983 2280784.6147367624 6537 12814 851606.8 6269458 4.874210790943101 43.508010007700896
4310 46.0 3911777.8220313247 2280232.8470387384 6540 12817 857606.8 6269458 4.948355142161563 43.506703495571884
4311 10919.5 3913773.31923464 2280048.9971082937 6541 12818 859606.8 6269458 4.97306916874113 43.50625673122676
4312 7857.5 3915768.826899604 2279865.183497177 6542 12819 861606.8 6269458 4.997782808685405 43.505804336957
4313 391.5 3925746.5200634175 2278946.6602594107 6543 12824 871606.8 6269458 5.121345039755326 43.503457921644504
4314 547.5 3927742.089246696 2278763.0645802147 6544 12825 873606.8 6269458 5.146056258421174 43.50297175079448
4315 102.5 3929737.6684743394 2278579.5052251467 6545 12826 875606.8 6269458 5.170767056633931 43.502479951025
4316 316.5 3931733.2576866993 2278395.9821946733 6546 12827 877606.8 6269458 5.195477429564412 43.5019825224866
4317 8691.5 3933728.8568241154 2278212.495489204 6547 12828 879606.8 6269458 5.220187372383932 43.50147946533145
4318 436.0 3935724.465826919 2278029.045109097 6548 12829 881606.8 6269458 5.244896880264313 43.50097077971348
4319 44.0 3937720.084635432 2277845.631054648 6549 12830 883606.8 6269458 5.269605948377883 43.50045646578832
4320 77.0 3941711.3514308142 2277478.9119236777 6551 12832 887606.8 6269458 5.319022745996507 43.49941095364752
4321 188.0 3943706.999298279 2277295.606847478 6552 12833 889606.8 6269458 5.343730465848826 43.49887975575176
4322 1219.5 3945702.656732637 2277112.338097604 6553 12834 891606.8 6269458 5.368437726628879 43.49834293018856
4323 2787.0 3947698.3236741615 2276929.1056740847 6554 12835 893606.8 6269458 5.393144523511636 43.497800477122105
4324 1004.5 3949694.0000631134 2276745.909576889 6555 12836 895606.8 6269458 5.4178508516726085 43.49725239671836
4325 1782.0 3951689.685839745 2276562.749805934 6556 12837 897606.8 6269458 5.442556706287862 43.49669868914499
4326 973.5 3953685.3809442967 2276379.626361081 6557 12838 899606.8 6269458 5.467262082534014 43.49613935457136
4327 1148.0 3955681.085317 2276196.5392421484 6558 12839 901606.8 6269458 5.491966975588247 43.495574393168575
4328 644.0 3957676.7988980766 2276013.488448888 6559 12840 903606.8 6269458 5.51667138062831 43.495003805109434
4329 366.0 3959672.5216277367 2275830.4739809986 6560 12841 905606.8 6269458 5.541375292832519 43.494427590568506
4330 750.0 3961668.253446181 2275647.495838124 6561 12842 907606.8 6269458 5.566078707379778 43.49384574972201
4331 168.0 3963663.9942936 2275464.554019861 6562 12843 909606.8 6269458 5.590781619449566 43.49325828274793
4332 120.0 3965659.744110174 2275281.648525739 6563 12844 911606.8 6269458 5.615484024221956 43.492665189825914
4333 87.5 3967655.502836072 2275098.7793552466 6564 12845 913606.8 6269458 5.640185916877618 43.492066471137385
4334 54.5 3969651.270411452 2274915.9465078088 6565 12846 915606.8 6269458 5.664887292597817 43.49146212686545
4335 72.0 3971647.046776464 2274733.1499827937 6566 12847 917606.8 6269458 5.689588146564429 43.49085215719494
4336 540.0 3973642.831871245 2274550.389779531 6567 12848 919606.8 6269458 5.71428847395994 43.4902365623124
4337 1919.5 3975638.625635922 2274367.6658972697 6568 12849 921606.8 6269458 5.7389882699674555 43.48961534240607
4338 505.5 3977634.428010612 2274184.978335236 6569 12850 923606.8 6269458 5.763687529770699 43.488988497665936
4339 5.5 3979630.23893542 2274002.3270925647 6570 12851 925606.8 6269458 5.7883862485540325 43.488356028283725
4340 244.5 3981626.058350442 2273819.7121683746 6571 12852 927606.8 6269458 5.813084421502442 43.48771793445279
4341 9.0 3983621.886195761 2273637.133561701 6572 12853 929606.8 6269458 5.837782043801559 43.48707421636829
4342 240.5 3985617.722411452 2273454.5912715388 6573 12854 931606.8 6269458 5.86247911063766 43.486424874227026
4343 1071.5 3987613.566937576 2273272.085296823 6574 12855 933606.8 6269458 5.887175617197673 43.48576990822757
4344 12.0 3989609.419714185 2273089.615636437 6575 12856 935606.8 6269458 5.911871558669183 43.48510931857015
4345 109.0 3991605.280681318 2272907.1822892106 6576 12857 937606.8 6269458 5.936566930240434 43.48444310545681
4346 176.0 3993601.1497790073 2272724.7852539183 6577 12858 939606.8 6269458 5.961261727100343 43.48377126909118
4347 4.5 3995597.0269472688 2272542.4245292693 6578 12859 941606.8 6269458 5.985955944438497 43.48309380967867
4348 1.0 3997592.912126111 2272360.100113944 6579 12860 943606.8 6269458 6.0106495774451645 43.48241072742642
4349 4.0 3999588.805255529 2272177.81200654 6580 12861 945606.8 6269458 6.0353426213112975 43.48172202254324
4350 132.0 4001584.7062755073 2271995.560205617 6581 12862 947606.8 6269458 6.060035071228539 43.48102769523971
4351 519.0 4003580.61512602 2271813.3447096776 6582 12863 949606.8 6269458 6.084726922389226 43.48032774572803
4352 105.0 4005576.531747029 2271631.165517168 6583 12864 951606.8 6269458 6.109418169986402 43.4796221742222
4353 336.0 4007572.456078485 2271449.022626484 6584 12865 953606.8 6269458 6.134108809213812 43.4789109809379
4354 131.0 4009568.388060327 2271266.9160359623 6585 12866 955606.8 6269458 6.158798835265915 43.4781941660925
4355 1198.0 4011564.327632484 2271084.84574389 6586 12867 957606.8 6269458 6.183488243337891 43.47747172990513
4356 57.0 4013560.2747348696 2270902.8117484897 6587 12868 959606.8 6269458 6.2081770286256415 43.4767436725966
4357 38.0 4015556.229307391 2270720.8140479475 6588 12869 961606.8 6269458 6.232865186325799 43.476009994389415
4358 258.5 4017552.19128994 2270538.852640372 6589 12870 963606.8 6269458 6.257552711635729 43.47527069550783
4359 135.0 4019548.160622398 2270356.927523845 6590 12871 965606.8 6269458 6.282239599753539 43.474525776177806
4360 90.0 4021544.137244635 2270175.0386963645 6591 12872 967606.8 6269458 6.306925845878083 43.47377523662697
4361 439.5 4023540.1210965086 2269993.1861559 6592 12873 969606.8 6269458 6.3316114452089645 43.47301907708471
4362 460.5 4025536.1121178656 2269811.369900355 6593 12874 971606.8 6269458 6.356296392946547 43.47225729778212
4363 352.5 4027532.110248539 2269629.58992757 6594 12875 973606.8 6269458 6.380980684291954 43.47148989895194
4364 55.5 4029528.1154283527 2269447.846235356 6595 12876 975606.8 6269458 6.405664314447081 43.47071688082871
4365 31.0 4031524.127597116 2269266.138821448 6596 12877 977606.8 6269458 6.430347278614593 43.46993824364865
4366 393.5 4033520.146694628 2269084.467683531 6597 12878 979606.8 6269458 6.455029571997939 43.469153987649634
4367 2164.0 4035516.172660674 2268902.832819242 6598 12879 981606.8 6269458 6.47971118980135 43.46836411307133
4368 317.0 4037512.2054350288 2268721.2342261523 6599 12880 983606.8 6269458 6.504392127229847 43.467568620155035
4369 1236.5 4039508.244957455 2268539.6719017955 6600 12881 985606.8 6269458 6.529072379489252 43.46676750914382
4370 5789.0 4041504.291167702 2268358.145843645 6601 12882 987606.8 6269458 6.55375194178618 43.46596078028242
4371 681.5 4043500.3440055074 2268176.656049109 6602 12883 989606.8 6269458 6.578430809328063 43.46514843381731
4372 448.0 4045496.403410597 2267995.20251556 6603 12884 991606.8 6269458 6.603108977323138 43.46433046999666
4373 1481.5 4047492.469322684 2267813.7852402963 6604 12885 993606.8 6269458 6.627786440980466 43.463506889070324
4374 363.5 4049488.541681469 2267632.404220581 6605 12886 995606.8 6269458 6.652463195509927 43.46267769128988
4375 2728.5 4051484.620426639 2267451.059453612 6606 12887 997606.8 6269458 6.677139236122234 43.46184287690865
4376 817.0 4053480.705497872 2267269.7509365366 6607 12888 999606.8 6269458 6.701814558028932 43.4610024461816
4377 927.0 4055476.7968348297 2267088.478666445 6608 12889 1001606.8 6269458 6.726489156442409 43.46015639936545
4378 4519.0 4057472.894377164 2266907.24264038 6609 12890 1003606.8 6269458 6.751163026575898 43.45930473671858
4379 973.0 4059468.998064512 2266726.0428553144 6610 12891 1005606.8 6269458 6.775836163643482 43.45844745850115
4380 1094.0 4061465.1078365007 2266544.8793081967 6611 12892 1007606.8 6269458 6.800508562860102 43.45758456497494
4381 271.5 4063461.2236327417 2266363.751995887 6612 12893 1009606.8 6269458 6.825180219441563 43.456716056403494
4382 21.0 4069449.606562917 2265820.587435819 6615 12896 1015606.8 6269458 6.899190685546078 43.45407684307853
4383 1.0 3859723.4577585496 2283038.7283500643 6618 12930 805606.8 6267458 4.305261879356531 43.49835120572705
