location subarea numcant
5371 157 8342
5372 150 8336
5373 150 8336
5374 179 8397
5375 179 8397
5376 179 8397
5377 179 8397
5378 150 8336
5379 150 8336
5380 150 8336
5381 38 8307
5382 38 8307
5383 38 8307
5384 38 8307
5385 91 8318
5386 91 8318
5387 91 8318
5388 91 8318
5389 190 8399
5390 190 8399
5391 190 8399
5392 190 8399
5393 157 8342
5394 157 8342
5395 157 8342
5396 150 8336
5397 179 8397
5398 179 8397
5399 179 8397
5400 179 8397
5401 179 8397
5402 179 8397
5403 150 8336
5404 38 8307
5405 38 8307
5406 38 8307
5407 155 8340
5408 155 8340
5409 185 8398
5410 190 8399
5411 157 8342
5412 157 8342
5413 157 8342
5414 150 8336
5415 150 8336
5416 179 8397
5417 179 8397
5418 179 8397
5419 38 8307
5420 38 8307
5421 155 8340
5422 155 8340
5423 185 8398
5424 185 8398
5425 157 8342
5426 150 8336
5427 179 8397
5428 155 8340
5429 155 8340
5430 185 8398
5431 153 8338
5432 153 8338
5433 179 8397
5434 155 8340
5435 179 8397
