customer weight coord_x coord_y id_grid2km fid x_LAMB93 y_LAMB93 customer_old
4275 968.2809888295077 3945527.001008728 2275125.7985734544 4274 12973 891606.8 6267458.0 4403
4276 968.2809888295077 3947522.659590647 2274942.575098316 4275 12974 893606.8 6267458.0 4404
4277 968.2809888295077 3949518.327611005 2274759.3879109886 4276 12975 895606.8 6267458.0 4405
4278 968.2809888295077 3951514.005010002 2274576.237011404 4277 12976 897606.8 6267458.0 4406
4279 968.2809888295077 3953509.691727823 2274393.122399435 4278 12977 899606.8 6267458.0 4407
4280 968.2809888295077 3955505.3877046495 2274210.0440749 4279 12978 901606.8 6267458.0 4408
4281 968.2809888295077 3957501.092880648 2274027.002037566 4280 12979 903606.8 6267458.0 4409
4282 968.2809888295077 3959496.807195976 2273843.9962871466 4281 12980 905606.8 6267458.0 4410
4283 968.2809888295077 3961492.530590782 2273661.026823289 4282 12981 907606.8 6267458.0 4411
4284 968.2809888295077 3963488.2630052017 2273478.093645601 4283 12982 909606.8 6267458.0 4412
4285 968.2809888295077 3965484.004379364 2273295.196753637 4284 12983 911606.8 6267458.0 4413
4286 968.2809888295077 3967479.754653384 2273112.3361468865 4285 12984 913606.8 6267458.0 4414
4287 968.2809888295077 3969475.513767368 2272929.511824774 4286 12985 915606.8 6267458.0 4415
4288 968.2809888295077 3971471.281661411 2272746.723786697 4287 12986 917606.8 6267458.0 4416
4289 968.2809888295077 3973467.058275599 2272563.972031992 4288 12987 919606.8 6267458.0 4417
4290 968.2809888295077 3975462.843550004 2272381.256559915 4289 12988 921606.8 6267458.0 4418
4291 968.2809888295077 3977458.63742469 2272198.5773696927 4290 12989 923606.8 6267458.0 4419
4292 968.2809888295077 3979454.439839712 2272015.934460497 4291 12990 925606.8 6267458.0 4420
4293 968.2809888295077 3981450.250735111 2271833.327831433 4292 12991 927606.8 6267458.0 4421
4294 968.2809888295077 3983446.0700509166 2271650.757481565 4293 12992 929606.8 6267458.0 4422
4295 968.2809888295077 3985441.8977271514 2271468.2234098865 4294 12993 931606.8 6267458.0 4423
4296 968.2809888295077 3987437.7337038224 2271285.7256153505 4295 12994 933606.8 6267458.0 4424
4297 968.2809888295077 3989433.577920931 2271103.2640968496 4296 12995 935606.8 6267458.0 4425
4298 968.2809888295077 3991429.430318463 2270920.83885323 4297 12996 937606.8 6267458.0 4426
4299 968.2809888295077 3993425.290836396 2270738.449883268 4298 12997 939606.8 6267458.0 4427
4300 968.2809888295077 4001408.812911269 2270009.256713819 4299 13001 947606.8 6267458.0 4428
4301 968.2809888295077 4003404.713130461 2269827.049092033 4300 13002 949606.8 6267458.0 4429
4302 968.2809888295077 4005400.6211096775 2269644.877735473 4301 13003 951606.8 6267458.0 4430
4303 968.2809888295077 4007396.536788817 2269462.7426425484 4302 13004 953606.8 6267458.0 4431
4304 968.2809888295077 4009392.4601077647 2269280.643811606 4303 13005 955606.8 6267458.0 4432
4305 968.2809888295077 4011388.391006397 2269098.581240944 4304 13006 957606.8 6267458.0 4433
4306 968.2809888295077 4013384.329424577 2268916.5549288103 4305 13007 959606.8 6267458.0 4434
4307 968.2809888295077 4015380.275302156 2268734.56487338 4306 13008 961606.8 6267458.0 4435
4308 968.2809888295077 4017376.228578976 2268552.611072793 4307 13009 963606.8 6267458.0 4436
4309 968.2809888295077 4019372.189194863 2268370.693525139 4308 13010 965606.8 6267458.0 4437
4310 968.2809888295077 4021368.157089636 2268188.8122284235 4309 13011 967606.8 6267458.0 4438
4311 968.2809888295077 4023364.1322031 2268006.96718063 4310 13012 969606.8 6267458.0 4439
4312 968.2809888295077 4025360.114475047 2267825.1583796656 4311 13013 971606.8 6267458.0 4440
4313 968.2809888295077 4027356.1038452606 2267643.385823401 4312 13014 973606.8 6267458.0 4441
4314 968.2809888295077 4029352.100253509 2267461.649509644 4313 13015 975606.8 6267458.0 4442
4315 968.2809888295077 4031348.10363955 2267279.9494361468 4314 13016 977606.8 6267458.0 4443
4316 968.2809888295077 4033344.11394313 2267098.2856006105 4315 13017 979606.8 6267458.0 4444
4317 968.2809888295077 4035340.131103983 2266916.6580006755 4316 13018 981606.8 6267458.0 4445
4318 968.2809888295077 4037336.155061829 2266735.06663394 4317 13019 983606.8 6267458.0 4446
4319 968.2809888295077 4039332.1857563793 2266553.51149794 4318 13020 985606.8 6267458.0 4447
4320 968.2809888295077 4041328.22312733 2266371.9925901564 4319 13021 987606.8 6267458.0 4448
4321 968.2809888295077 4043324.2671143673 2266190.509908021 4320 13022 989606.8 6267458.0 4449
4322 968.2809888295077 4045320.317657163 2266009.06344891 4321 13023 991606.8 6267458.0 4450
4323 968.2809888295077 4047316.3746953774 2265827.6532101403 4322 13024 993606.8 6267458.0 4451
4324 968.2809888295077 4049312.438168661 2265646.2791889897 4323 13025 995606.8 6267458.0 4452
4325 968.2809888295077 4051308.508016648 2265464.94138266 4324 13026 997606.8 6267458.0 4453
4326 968.2809888295077 4053304.584178961 2265283.639788312 4325 13027 999606.8 6267458.0 4454
4327 968.2809888295077 4055300.666595212 2265102.3744030595 4326 13028 1001606.8 6267458.0 4455
4328 968.2809888295077 4057296.7552049984 2264921.145223948 4327 13029 1003606.8 6267458.0 4456
4329 968.2809888295077 4059292.8499479066 2264739.9522479726 4328 13030 1005606.8 6267458.0 4457
4330 968.2809888295077 4061288.9507635096 2264558.7954720794 4329 13031 1007606.8 6267458.0 4458
4331 968.2809888295077 4063285.057591368 2264377.6748931548 4330 13032 1009606.8 6267458.0 4459
4332 968.2809888295077 4065281.170371028 2264196.590508037 4331 13033 1011606.8 6267458.0 4460
4333 968.2809888295077 4067277.2890420263 2264015.542313516 4332 13034 1013606.8 6267458.0 4461
4334 968.2809888295077 3863538.5752630746 2280682.3109911885 4333 13071 809606.8 6265458.0 4462
4335 968.2809888295077 3865533.787324381 2280497.6108818483 4334 13072 811606.8 6265458.0 4463
4336 968.2809888295077 3867529.0112610897 2280312.9469772168 4335 13073 813606.8 6265458.0 4464
4337 968.2809888295077 3869524.247013717 2280128.31927949 4336 13074 815606.8 6265458.0 4465
4338 968.2809888295077 3885486.5512672937 2278652.601390158 4337 13082 831606.8 6265458.0 4466
4339 968.2809888295077 3891472.603123216 2278099.8048298704 4338 13085 837606.8 6265458.0 4467
4340 968.2809888295077 3893467.976024271 2277915.6117653977 4339 13086 839606.8 6265458.0 4468
4341 968.2809888295077 3895463.3599672224 2277731.4549312443 4340 13087 841606.8 6265458.0 4469
4342 968.2809888295077 3897458.754892469 2277547.3343288167 4341 13088 843606.8 6265458.0 4470
4343 968.2809888295077 3903445.004965848 2276995.1899252487 4342 13091 849606.8 6265458.0 4472
4344 968.2809888295077 3905440.443224098 2276811.214262809 4343 13092 851606.8 6265458.0 4473
4345 968.2809888295077 3909431.351733429 2276443.3716529915 4344 13094 855606.8 6265458.0 4475
4346 968.2809888295077 3911426.821865192 2276259.5047077346 4345 13095 857606.8 6265458.0 4476
4347 968.2809888295077 3913422.302502128 2276075.674003561 4346 13096 859606.8 6265458.0 4477
4348 968.2809888295077 3915417.793584556 2275891.879541408 4347 13097 861606.8 6265458.0 4478
4349 968.2809888295077 3917413.295052786 2275708.1213221373 4348 13098 863606.8 6265458.0 4479
4350 968.2809888295077 3927390.9560911367 2274789.873895608 4349 13103 873606.8 6265458.0 4480
4351 968.2809888295077 3935373.265774365 2274055.9283947293 4350 13107 881606.8 6265458.0 4481
4352 968.2809888295077 3941360.101023933 2273505.8498773887 4351 13110 887606.8 6265458.0 4483
4353 968.2809888295077 3943355.732071467 2273322.5628697807 4352 13111 889606.8 6265458.0 4484
4354 968.2809888295077 3945351.3726681424 2273139.312111481 4353 13112 891606.8 6265458.0 4485
4355 968.2809888295077 3947347.0227541225 2272956.0976025388 4354 13113 893606.8 6265458.0 4486
4356 968.2809888295077 3949342.682269564 2272772.9193429435 4355 13114 895606.8 6265458.0 4487
4357 968.2809888295077 3951338.351154612 2272589.777332641 4356 13115 897606.8 6265458.0 4488
4358 968.2809888295077 3953334.029349401 2272406.671571504 4357 13116 899606.8 6265458.0 4489
4359 968.2809888295077 3955329.7167940577 2272223.6020593843 4358 13117 901606.8 6265458.0 4490
4360 968.2809888295077 3957325.413428696 2272040.5687960377 4359 13118 903606.8 6265458.0 4491
4361 968.2809888295077 3959321.1191934207 2271857.5717811985 4360 13119 905606.8 6265458.0 4492
4362 968.2809888295077 3961316.834028328 2271674.611014531 4361 13120 907606.8 6265458.0 4493
4363 968.2809888295077 3963312.557873499 2271491.6864956445 4362 13121 909606.8 6265458.0 4494
4364 968.2809888295077 3965308.29066901 2271308.7982240994 4363 13122 911606.8 6265458.0 4495
4365 968.2809888295077 3967304.032354924 2271125.946199399 4364 13123 913606.8 6265458.0 4496
4366 968.2809888295077 3969299.782871293 2270943.1304209987 4365 13124 915606.8 6265458.0 4497
4367 968.2809888295077 3971295.54215816 2270760.350888281 4366 13125 917606.8 6265458.0 4498
4368 968.2809888295077 3973291.3101555575 2270577.6076005967 4367 13126 919606.8 6265458.0 4499
4369 968.2809888295077 3975287.0868035057 2270394.9005572204 4368 13127 921606.8 6265458.0 4500
4370 968.2809888295077 3977282.872042016 2270212.229757394 4369 13128 923606.8 6265458.0 4501
4371 968.2809888295077 3979278.665811088 2270029.5952002965 4370 13129 925606.8 6265458.0 4502
4372 968.2809888295077 3981274.46805071 2269846.9968850403 4371 13130 927606.8 6265458.0 4503
4373 968.2809888295077 3983270.2787008616 2269664.434810702 4372 13131 929606.8 6265458.0 4504
4374 968.2809888295077 3985266.0977015095 2269481.908976289 4373 13132 931606.8 6265458.0 4505
4375 968.2809888295077 3987261.924992611 2269299.419380769 4374 13133 933606.8 6265458.0 4506
4376 968.2809888295077 3989257.760514112 2269116.9660230395 4375 13134 935606.8 6265458.0 4507
4377 968.2809888295077 3991253.604205946 2268934.5489019486 4376 13135 937606.8 6265458.0 4508
4378 968.2809888295077 3993249.4560080376 2268752.168016306 4377 13136 939606.8 6265458.0 4509
4379 968.2809888295077 3995245.315860299 2268569.823364838 4378 13137 941606.8 6265458.0 4510
4380 968.2809888295077 3997241.183702632 2268387.5149462465 4379 13138 943606.8 6265458.0 4511
4381 968.2809888295077 4001232.943117061 2268023.00680215 4380 13140 947606.8 6265458.0 4512
4382 968.2809888295077 4003228.8345689047 2267840.8070737515 4381 13141 949606.8 6265458.0 4513
4383 968.2809888295077 4005224.733770314 2267658.643572434 4382 13142 951606.8 6265458.0 4514
4384 968.2809888295077 4007220.640661133 2267476.5162966102 4383 13143 953606.8 6265458.0 4515
4385 968.2809888295077 4009216.555181196 2267294.4252446443 4384 13144 955606.8 6265458.0 4516
4386 968.2809888295077 4011212.4772703247 2267112.37041484 4385 13145 957606.8 6265458.0 4517
4387 968.2809888295077 4013208.40686833 2266930.351805456 4386 13146 959606.8 6265458.0 4518
4388 968.2809888295077 4015204.3439150127 2266748.3694146927 4387 13147 961606.8 6265458.0 4519
4389 968.2809888295077 4017200.2883501584 2266566.423240688 4388 13148 963606.8 6265458.0 4520
4390 968.2809888295077 4019196.240113544 2266384.5132815405 4389 13149 965606.8 6265458.0 4521
4391 968.2809888295077 4021192.199144933 2266202.63953529 4390 13150 967606.8 6265458.0 4522
4392 968.2809888295077 4023188.165384079 2266020.80199991 4391 13151 969606.8 6265458.0 4523
4393 968.2809888295077 4025184.1387707214 2265839.000673337 4392 13152 971606.8 6265458.0 4524
4394 968.2809888295077 4027180.119244592 2265657.2355534406 4393 13153 973606.8 6265458.0 4525
4395 968.2809888295077 4029176.1067454047 2265475.5066380426 4394 13154 975606.8 6265458.0 4526
4396 968.2809888295077 4031172.1012128657 2265293.8139249044 4395 13155 977606.8 6265458.0 4527
4397 968.2809888295077 4033168.102586668 2265112.157411748 4396 13156 979606.8 6265458.0 4528
4398 968.2809888295077 4035164.1108064936 2264930.537096227 4397 13157 981606.8 6265458.0 4529
4399 968.2809888295077 4037160.125812011 2264748.952975944 4398 13158 983606.8 6265458.0 4530
4400 968.2809888295077 4041152.175938736 2264385.8933112454 4399 13160 987606.8 6265458.0 4532
4401 968.2809888295077 4043148.2109392215 2264204.417761764 4400 13161 989606.8 6265458.0 4533
4402 968.2809888295077 4045144.2524839537 2264022.9783974 4401 13162 991606.8 6265458.0 4534
4403 968.2809888295077 4047140.30051254 2263841.5752154845 4402 13163 993606.8 6265458.0 4535
4404 968.2809888295077 4049136.354964577 2263660.208213298 4403 13164 995606.8 6265458.0 4536
4405 968.2809888295077 4051132.415779648 2263478.8773880675 4404 13165 997606.8 6265458.0 4537
4406 968.2809888295077 4053128.482897322 2263297.5827369643 4405 13166 999606.8 6265458.0 4538
4407 968.2809888295077 4055124.55625716 2263116.3242571047 4406 13167 1001606.8 6265458.0 4539
4408 968.2809888295077 4057120.635798706 2262935.101945555 4407 13168 1003606.8 6265458.0 4540
4409 968.2809888295077 4059116.721461495 2262753.915799329 4408 13169 1005606.8 6265458.0 4541
4410 968.2809888295077 4061112.8131850455 2262572.7658153703 4409 13170 1007606.8 6265458.0 4542
4411 968.2809888295077 4063108.910908868 2262391.651990601 4410 13171 1009606.8 6265458.0 4543
4412 968.2809888295077 4065105.014572455 2262210.574321852 4411 13172 1011606.8 6265458.0 4544
4413 968.2809888295077 3863363.321186068 2278695.476284866 4412 13210 809606.8 6263458.0 4545
4414 968.2809888295077 3865358.524937085 2278510.786742852 4413 13211 811606.8 6263458.0 4546
4415 968.2809888295077 3867353.740556717 2278326.1333667403 4414 13212 813606.8 6263458.0 4547
4416 968.2809888295077 3869348.967985428 2278141.516158738 4415 13213 815606.8 6263458.0 4548
4417 968.2809888295077 3891297.232065153 2276113.114538143 4416 13224 837606.8 6263458.0 4549
4418 968.2809888295077 3893292.596556053 2275928.9314985555 4417 13225 839606.8 6263458.0 4550
4419 968.2809888295077 3909255.904708306 2274456.770193569 4418 13233 855606.8 6263458.0 4551
4420 968.2809888295077 3911251.3663602006 2274272.9129254287 4419 13234 857606.8 6263458.0 4552
4421 968.2809888295077 3913246.838509256 2274089.091859788 4420 13235 859606.8 6263458.0 4553
4422 968.2809888295077 3915242.3210957376 2273905.3069975786 4421 13236 861606.8 6263458.0 4554
4423 968.2809888295077 3917237.8140599024 2273721.55833968 4422 13237 863606.8 6263458.0 4555
4424 968.2809888295077 3933202.1241975 2272252.8725190777 4423 13245 879606.8 6263458.0 4556
4425 968.2809888295077 3935197.7078708056 2272069.449730495 4424 13246 881606.8 6263458.0 4557
4426 968.2809888295077 3937193.301323842 2271886.0631520087 4425 13247 883606.8 6263458.0 4558
4427 968.2809888295077 3939188.904496759 2271702.712783887 4426 13248 885606.8 6263458.0 4559
4428 968.2809888295077 3941184.5173297 2271519.3986263564 4427 13249 887606.8 6263458.0 4560
4429 968.2809888295077 3943180.139762797 2271336.12067959 4428 13250 889606.8 6263458.0 4561
4430 968.2809888295077 3945175.771736173 2271152.8789436994 4429 13251 891606.8 6263458.0 4562
4431 968.2809888295077 3947171.4131899383 2270969.67341874 4430 13252 893606.8 6263458.0 4563
4432 968.2809888295077 3949167.064064198 2270786.5041047214 4431 13253 895606.8 6263458.0 4564
4433 968.2809888295077 3951162.7242990434 2270603.371001599 4432 13254 897606.8 6263458.0 4565
4434 968.2809888295077 3953158.393834556 2270420.274109256 4433 13255 899606.8 6263458.0 4566
4435 968.2809888295077 3955154.072610808 2270237.213427535 4434 13256 901606.8 6263458.0 4567
4436 968.2809888295077 3957149.760567864 2270054.1889562383 4435 13257 903606.8 6263458.0 4568
4437 968.2809888295077 3959145.457645772 2269871.20069508 4436 13258 905606.8 6263458.0 4569
4438 968.2809888295077 3961141.163784577 2269688.248643752 4437 13259 907606.8 6263458.0 4570
4439 968.2809888295077 3963136.8789243074 2269505.332801862 4438 13260 909606.8 6263458.0 4571
4440 968.2809888295077 3965132.6030049855 2269322.453168996 4439 13261 911606.8 6263458.0 4572
4441 968.2809888295077 3967128.335966624 2269139.60974466 4440 13262 913606.8 6263458.0 4573
4442 968.2809888295077 3969124.0777492174 2268956.8025283143 4441 13263 915606.8 6263458.0 4574
4443 968.2809888295077 3971119.828292761 2268774.031519365 4442 13264 917606.8 6263458.0 4575
4444 968.2809888295077 3973115.5875372314 2268591.296717165 4443 13265 919606.8 6263458.0 4576
4445 968.2809888295077 3983094.512171995 2267678.165780868 4444 13270 929606.8 6263458.0 4577
4446 968.2809888295077 3985090.3223609854 2267495.648202488 4445 13271 931606.8 6263458.0 4578
4447 968.2809888295077 3987086.1408304567 2267313.166824797 4446 13272 933606.8 6263458.0 4579
4448 968.2809888295077 3989081.9675203 2267130.721646701 4447 13273 935606.8 6263458.0 4580
4449 968.2809888295077 3991077.802370399 2266948.3126670704 4448 13274 937606.8 6263458.0 4581
4450 968.2809888295077 3993073.645320623 2266765.9398847125 4449 13275 939606.8 6263458.0 4582
4451 968.2809888295077 3995069.496310832 2266583.60329838 4450 13276 941606.8 6263458.0 4583
4452 968.2809888295077 3997065.3552808766 2266401.3029067693 4451 13277 943606.8 6263458.0 4584
4453 968.2809888295077 3999061.222170592 2266219.0387085243 4452 13278 945606.8 6263458.0 4585
4454 968.2809888295077 4001057.096919806 2266036.810702244 4453 13279 947606.8 6263458.0 4586
4455 968.2809888295077 4003052.9794683335 2265854.6188864587 4454 13280 949606.8 6263458.0 4587
4456 968.2809888295077 4005048.8697559778 2265672.46325966 4455 13281 951606.8 6263458.0 4588
4457 968.2809888295077 4007044.767722531 2265490.34382026 4456 13282 953606.8 6263458.0 4589
4458 968.2809888295077 4009040.673307776 2265308.2605666434 4457 13283 955606.8 6263458.0 4590
4459 968.2809888295077 4011036.58645148 2265126.2134971265 4458 13284 957606.8 6263458.0 4591
4460 968.2809888295077 4013032.5070934016 2264944.2026099814 4459 13285 959606.8 6263458.0 4592
4461 968.2809888295077 4015028.435173289 2264762.2279034005 4460 13286 961606.8 6263458.0 4593
4462 968.2809888295077 4017024.370630875 2264580.2893755683 4461 13287 963606.8 6263458.0 4594
4463 968.2809888295077 4019020.313405885 2264398.3870245707 4462 13288 965606.8 6263458.0 4595
4464 968.2809888295077 4021016.263438029 2264216.5208484624 4463 13289 967606.8 6263458.0 4596
4465 968.2809888295077 4023012.220667008 2264034.6908452287 4464 13290 969606.8 6263458.0 4597
4466 968.2809888295077 4025008.185032509 2263852.89701282 4465 13291 971606.8 6263458.0 4598
4467 968.2809888295077 4027004.1564742094 2263671.139349129 4466 13292 973606.8 6263458.0 4599
4468 968.2809888295077 4029000.134931775 2263489.417851971 4467 13293 975606.8 6263458.0 4600
4469 968.2809888295077 4030996.120344856 2263307.7325191377 4468 13294 977606.8 6263458.0 4601
4470 968.2809888295077 4032992.112653093 2263126.08334835 4469 13295 979606.8 6263458.0 4602
4471 968.2809888295077 4034988.111796116 2262944.4703372787 4470 13296 981606.8 6263458.0 4603
4472 968.2809888295077 4038980.130344972 2262581.3527846923 4471 13298 985606.8 6263458.0 4604
4473 968.2809888295077 4044968.207919168 2262036.947592344 4472 13301 991606.8 6263458.0 4606
4474 968.2809888295077 4050956.3437440097 2261492.867701103 4473 13304 997606.8 6263458.0 4608
4475 968.2809888295077 4052952.4016813855 2261311.5800137343 4474 13305 999606.8 6263458.0 4609
4476 968.2809888295077 4054948.465849162 2261130.328459814 4475 13306 1001606.8 6263458.0 4610
4477 968.2809888295077 3887131.2135532782 2274494.9317614585 4476 13361 833606.8 6261458.0 4611
4478 968.2809888295077 3889126.5472647855 2274310.686461651 4477 13362 835606.8 6261458.0 4612
4479 968.2809888295077 3891121.8921225206 2274126.477311821 4478 13363 837606.8 6261458.0 4613
4480 968.2809888295077 3893117.248066791 2273942.3043135023 4479 13364 839606.8 6261458.0 4614
4481 968.2809888295077 3895112.615037901 2273758.167468196 4480 13365 841606.8 6261458.0 4615
4482 968.2809888295077 3909080.4875706695 2272470.221948956 4481 13372 855606.8 6261458.0 4617
4483 968.2809888295077 3911075.940606302 2272286.374374792 4482 13373 857606.8 6261458.0 4618
4484 968.2809888295077 3913071.4041310935 2272102.5629645893 4483 13374 859606.8 6261458.0 4619
4485 968.2809888295077 3915066.878085255 2271918.787719284 4484 13375 861606.8 6261458.0 4620
4486 968.2809888295077 3917062.362408991 2271735.0486397734 4485 13376 863606.8 6261458.0 4621
4487 968.2809888295077 3919057.857042495 2271551.345726883 4486 13377 865606.8 6261458.0 4622
4488 968.2809888295077 3931031.037998336 2270449.88778844 4487 13383 877606.8 6261458.0 4623
4489 968.2809888295077 3933026.603124862 2270266.43806067 4488 13384 879606.8 6261458.0 4624
4490 968.2809888295077 3935022.17808237 2270083.024504229 4489 13385 881606.8 6261458.0 4625
4491 968.2809888295077 3937017.762810968 2269899.6471194606 4490 13386 883606.8 6261458.0 4626
4492 968.2809888295077 3939013.357250755 2269716.305906651 4491 13387 885606.8 6261458.0 4627
4493 968.2809888295077 3941008.96134182 2269533.0008660327 4492 13388 887606.8 6261458.0 4628
4494 968.2809888295077 3943004.575024242 2269349.731997787 4493 13389 889606.8 6261458.0 4629
4495 968.2809888295077 3945000.1982380906 2269166.49930203 4494 13390 891606.8 6261458.0 4630
4496 968.2809888295077 3946995.830923426 2268983.302778842 4495 13391 893606.8 6261458.0 4631
4497 968.2809888295077 3948991.473020296 2268800.1424282324 4496 13392 895606.8 6261458.0 4632
4498 968.2809888295077 3950987.1244687415 2268617.0182501613 4497 13393 897606.8 6261458.0 4633
4499 968.2809888295077 3952982.785208792 2268433.9302445417 4498 13394 899606.8 6261458.0 4634
4500 968.2809888295077 3954978.455180465 2268250.878411221 4499 13395 901606.8 6261458.0 4635
4501 968.2809888295077 3956974.134323771 2268067.86275 4500 13396 903606.8 6261458.0 4636
4502 968.2809888295077 3958969.822578709 2267884.883260618 4501 13397 905606.8 6261458.0 4637
4503 968.2809888295077 3960965.519885267 2267701.9399427623 4502 13398 907606.8 6261458.0 4638
4504 968.2809888295077 3962961.226183424 2267519.032796068 4503 13399 909606.8 6261458.0 4639
4505 968.2809888295077 3964956.941413148 2267336.1618201183 4504 13400 911606.8 6261458.0 4640
4506 968.2809888295077 3968948.398427115 2266970.5283784936 4505 13402 915606.8 6261458.0 4642
4507 968.2809888295077 3970944.1400912423 2266787.765911711 4506 13403 917606.8 6261458.0 4643
4508 968.2809888295077 3982918.7704906967 2265691.9506237432 4507 13409 929606.8 6261458.0 4645
4509 968.2809888295077 3984914.571732016 2265509.441320144 4508 13410 931606.8 6261458.0 4646
4510 968.2809888295077 3986910.381243854 2265326.9681790853 4509 13411 933606.8 6261458.0 4647
4511 968.2809888295077 3988906.1989660496 2265144.5311994813 4510 13412 935606.8 6261458.0 4648
4512 968.2809888295077 3990902.0248384327 2264962.130380208 4511 13413 937606.8 6261458.0 4649
4513 968.2809888295077 3992897.8588008215 2264779.765720096 4512 13414 939606.8 6261458.0 4650
4514 968.2809888295077 3994893.700793023 2264597.4372178987 4513 13415 941606.8 6261458.0 4651
4515 968.2809888295077 3996889.5507548326 2264415.144872334 4514 13416 943606.8 6261458.0 4652
4516 968.2809888295077 3998885.408626036 2264232.888682043 4515 13417 945606.8 6261458.0 4653
4517 968.2809888295077 4000881.274346406 2264050.668645648 4516 13418 947606.8 6261458.0 4654
4518 968.2809888295077 4002877.147855706 2263868.4847616884 4517 13419 949606.8 6261458.0 4655
4519 968.2809888295077 4004873.029093687 2263686.3370286613 4518 13420 951606.8 6261458.0 4656
4520 968.2809888295077 4006868.918000088 2263504.2254450005 4519 13421 953606.8 6261458.0 4657
4521 968.2809888295077 4010860.718577054 2263140.110719288 4520 13423 957606.8 6261458.0 4658
4522 968.2809888295077 4012856.6301270407 2262958.1075738315 4521 13424 959606.8 6261458.0 4659
4523 968.2809888295077 4014852.549104293 2262776.140570972 4522 13425 961606.8 6261458.0 4660
4524 968.2809888295077 4016848.475448493 2262594.2097088667 4523 13426 963606.8 6261458.0 4661
4525 968.2809888295077 4018844.409099311 2262412.314985631 4524 13427 965606.8 6261458.0 4662
4526 968.2809888295077 4020840.349996406 2262230.4563993323 4525 13428 967606.8 6261458.0 4663
4527 968.2809888295077 4022836.2980794255 2262048.633947971 4526 13429 969606.8 6261458.0 4664
4528 968.2809888295077 4024832.2532880073 2261866.847629503 4527 13430 971606.8 6261458.0 4665
4529 968.2809888295077 4026828.215561772 2261685.0974418307 4528 13431 973606.8 6261458.0 4666
4530 968.2809888295077 4028824.184840334 2261503.383382794 4529 13432 975606.8 6261458.0 4667
4531 968.2809888295077 4030820.161063292 2261321.705450177 4530 13433 977606.8 6261458.0 4668
4532 968.2809888295077 4032816.144170234 2261140.06364173 4531 13434 979606.8 6261458.0 4669
4533 968.2809888295077 4034812.134100737 2260958.457955132 4532 13435 981606.8 6261458.0 4670
4534 968.2809888295077 4038804.134190669 2260595.354937937 4533 13437 985606.8 6261458.0 4671
4535 968.2809888295077 4046788.213593269 2259869.582257756 4534 13441 993606.8 6261458.0 4673
4536 968.2809888295077 4050780.291938087 2259506.912552956 4535 13443 997606.8 6261458.0 4674
4537 968.2809888295077 4052776.34055956 2259325.6318498 4536 13444 999606.8 6261458.0 4675
4538 968.2809888295077 4054772.395399685 2259144.3872423526 4537 13445 1001606.8 6261458.0 4676
4539 968.2809888295077 3888951.24713684 2272324.0924366605 4538 13501 835606.8 6259458.0 4677
4540 968.2809888295077 3890946.583318991 2272139.893383063 4539 13502 837606.8 6259458.0 4678
4541 968.2809888295077 3892941.930580217 2271955.7304424117 4540 13503 839606.8 6259458.0 4679
4542 968.2809888295077 3894937.288860765 2271771.603616185 4541 13504 841606.8 6259458.0 4680
4543 968.2809888295077 3896932.658100877 2271587.512905836 4542 13505 843606.8 6259458.0 4681
4544 968.2809888295077 3914891.464577484 2269932.321938557 4543 13514 861606.8 6259458.0 4682
4545 968.2809888295077 3916886.9401244847 2269748.5924544297 4544 13515 863606.8 6259458.0 4683
4546 968.2809888295077 3918882.4259731006 2269564.899098464 4545 13516 865606.8 6259458.0 4684
4547 968.2809888295077 3930855.5540454416 2268463.497694463 4546 13522 877606.8 6259458.0 4685
4548 968.2809888295077 3932851.110328527 2268280.057254679 4547 13523 879606.8 6259458.0 4686
4549 968.2809888295077 3934846.6764340177 2268096.65294784 4548 13524 881606.8 6259458.0 4687
4550 968.2809888295077 3936842.2523019686 2267913.2847743034 4549 13525 883606.8 6259458.0 4688
4551 968.2809888295077 3938837.8378724256 2267729.9527343614 4550 13526 885606.8 6259458.0 4689
4552 968.2809888295077 3940833.433085425 2267546.656828263 4551 13527 887606.8 6259458.0 4690
4553 968.2809888295077 3942829.0378809934 2267363.397056205 4552 13528 889606.8 6259458.0 4691
4554 968.2809888295077 3944824.652199147 2267180.173418301 4553 13529 891606.8 6259458.0 4692
4555 968.2809888295077 3946820.275979892 2266996.985914652 4554 13530 893606.8 6259458.0 4693
4556 968.2809888295077 3950811.551689133 2266630.719310133 4555 13532 897606.8 6259458.0 4695
4557 968.2809888295077 3952807.203497593 2266447.6402091677 4556 13533 899606.8 6259458.0 4696
4558 968.2809888295077 3954802.8645285694 2266264.59724221 4557 13534 901606.8 6259458.0 4697
4559 968.2809888295077 3956798.53472202 2266081.5904090893 4558 13535 903606.8 6259458.0 4698
4560 968.2809888295077 3958794.2140178913 2265898.6197095597 4559 13536 905606.8 6259458.0 4699
4561 968.2809888295077 3960789.9023561175 2265715.685143303 4560 13537 907606.8 6259458.0 4700
4562 968.2809888295077 3962785.599676625 2265532.786709981 4561 13538 909606.8 6259458.0 4701
4563 968.2809888295077 3964781.3059193287 2265349.9244091804 4562 13539 911606.8 6259458.0 4702
4564 968.2809888295077 3968772.744930934 2264984.308203227 4563 13541 915606.8 6259458.0 4703
4565 968.2809888295077 3970768.477579614 2264801.5542969853 4564 13542 917606.8 6259458.0 4704
4566 968.2809888295077 3972764.2189100464 2264618.83652108 4565 13543 919606.8 6259458.0 4705
