Location,X,Y,Cluster_Label
2987,154.0,3278.0,0
2988,154.0,3314.0,0
2989,156.0,3355.0,0
2990,153.0,3397.0,0
2991,136.0,3468.0,0
2992,135.0,3510.0,0
2993,155.0,3551.0,0
2994,156.0,3591.0,0
2995,155.0,3627.0,0
2996,155.0,3665.0,0
2997,154.0,3707.0,0
2998,152.0,3744.0,0
2999,156.0,3791.0,0
3000,155.0,3822.0,0
3001,157.0,3861.0,0
3002,115.0,3547.0,0
3003,114.0,3585.0,0
3004,114.0,3600.0,0
3005,113.0,3610.0,0
3006,113.0,3624.0,0
3007,112.0,3663.0,0
3008,112.0,3699.0,0
3009,112.0,3739.0,0
3010,112.0,3779.0,0
3011,116.0,3819.0,0
3012,113.0,3858.0,0
3013,114.0,3898.0,0
3014,105.0,3102.0,0
3015,103.0,3159.0,0
3016,107.0,3256.0,0
3017,105.0,3295.0,0
3018,105.0,3375.0,0
3019,66.0,3215.0,0
3020,64.0,3374.0,0
3021,75.0,3462.0,0
3022,36.0,3460.0,0
3023,75.0,3546.0,0
3024,37.0,3547.0,0
3025,76.0,3624.0,0
3026,35.0,3622.0,0
3027,77.0,3702.0,0
3028,37.0,3701.0,0
3029,77.0,3778.0,0
3030,37.0,3780.0,0
3031,78.0,3858.0,0
3032,36.0,3856.0,0
3033,-4.0,3873.0,0
3034,17.0,2052.0,5
3035,16.0,2962.0,5
3036,-66.0,3134.0,0
3037,-68.0,3905.0,0
3038,38.0,3941.0,0
