customer weight coord_x coord_y fid
1883 473.5 4048941.862826326 2283839.7279004697 3584
1884 325.0 4048789.745161733 2280237.2556037568 3585
1885 256.5 4048637.6054907967 2276632.927707415 3586
1886 1065.0 4048485.443929537 2273026.74476001 3587
1887 3964.0 4048333.260594176 2269418.7073136573 3588
1888 5898.5 4048181.055601137 2265808.815924016 3589
1889 116.0 4048028.829067046 2262197.0711502903 3590
1891 69.0 4047724.3118432094 2254968.0237051826 3592
1892 11508.5 4047572.0213877223 2251350.722170003 3593
1893 4008.5 4047267.3773767645 2244110.566341685 3595
1894 448.0 4047115.0240567606 2240487.7132061697 3596
1895 308.0 4046962.6500177193 2236863.0107008037 3597
1897 163.5 4058855.5996254953 2433302.4952681246 3610
1898 247.0 4058706.525717061 2429778.334805657 3611
1899 300.0 4058557.425468481 2426252.298855325 3612
1900 19.0 4058408.298985905 2422724.3878212036 3613
1906 102.0 4057512.995145775 2401517.5679081213 3619
1908 197.0 4057214.355504526 2394433.646128914 3621
1909 239.5 4057064.9977252926 2390888.87807835 3622
1910 26.0 4056915.614784421 2387342.239169692 3623
1914 83.5 4056317.8335739826 2373136.983828324 3627
1915 633.0 4056168.326453725 2369580.9973146105 3628
1916 72.0 4056018.794824736 2366023.1426408123 3629
1917 10.0 4055869.238796528 2362463.420268555 3630
1926 5.0 4054522.154745167 2330341.950353695 3639
1927 101.5 4054372.3607914643 2326763.577141783 3640
1928 612.5 4054222.5436562453 2323183.341536358 3641
1930 25.0 4053922.8402890167 2316017.2851605928 3643
1931 48.0 4053772.954281383 2312431.465406777 3644
1932 16.0 4053623.0455409857 2308843.7852925193 3645
1933 217.5 4053473.114180508 2305254.2453348017 3646
1934 242.0 4053323.1603128337 2301662.8460541326 3647
1936 5.0 4053023.18550842 2294474.471623436 3649
1937 73.0 4052873.1647984395 2290877.4975319477 3650
1938 688.0 4052723.1220347807 2287278.66623458 3651
1939 5858.5 4052573.0573313194 2283677.978269404 3652
1940 1947.0 4052422.9708021316 2280075.434178016 3653
1941 2666.0 4052272.86256149 2276471.0345055424 3654
1942 16.0 4052122.7327238666 2272864.7798006395 3655
1943 1001.0 4051972.5814039335 2269256.6706155203 3656
1944 6889.0 4051822.4087165603 2265646.70750594 3657
1945 1922.5 4051672.2147768163 2262034.891031197 3658
1946 4899.5 4051521.999699968 2258421.2217541384 3659
1947 3025.5 4051371.7636014824 2254805.700241201 3660
1948 320.0 4050920.9303338453 2243948.028004679 3663
1951 317.0 4062254.824388127 2429621.6779804397 3679
1953 178.0 4061960.633563953 2422567.588012209 3681
1955 110.0 4061666.339647675 2415505.9994004006 3683
1956 192.5 4061519.154292877 2411972.3941324353 3684
1957 44.0 4061371.9434808986 2408436.915445433 3685
1958 9.0 4061224.7073174287 2404899.563760352 3686
1959 8.0 4061077.445908349 2401360.339501512 3687
1964 105.0 4060340.7638983675 2383636.1446888763 3692
1965 21.0 4060193.3532500956 2380085.694087659 3693
1966 134.5 4060045.918102857 2376533.373977728 3694
1967 919.5 4059898.458564096 2372979.184810541 3695
1968 13.0 4059750.974741451 2369423.1270409613 3696
1970 20.0 4059455.934676043 2362305.407531198 3698
1973 8.5 4059013.1951510194 2351614.825317071 3701
1974 58.0 4058865.567896438 2348047.56567708 3702
1975 10.0 4058717.9171169195 2344478.440714719 3703
1980 5.0 4057979.314174223 2326604.8530701874 3708
1981 112.0 4057831.524545193 2323024.5464237602 3709
1983 20.0 4057535.8771284856 2315858.348017602 3711
1984 74.0 4057388.01956215 2312272.4572745822 3712
1985 154.5 4057240.139571714 2308684.7061885735 3713
1986 194.0 4057092.237268338 2305095.0952766477 3714
1987 295.5 4056944.312763379 2301503.625059409 3715
1988 33.0 4056796.3661683886 2297910.2960609486 3716
1989 64.5 4056648.3975951155 2294315.1088088597 3717
1990 607.5 4056500.4071555035 2290718.063834275 3718
1991 438.5 4056352.394961694 2287119.1616718224 3719
1992 3709.5 4056204.361126021 2283518.402859666 3720
1993 79.0 4056056.3057610192 2279915.7879394973 3721
1994 131.5 4055908.2289794153 2276311.3174565337 3722
1995 98.0 4055760.130894134 2272704.9919595276 3723
1996 1626.0 4055612.0116182948 2269096.812000786 3724
1997 21118.5 4055463.871265216 2265486.7781361565 3725
1998 18748.0 4055315.7099484084 2261874.890925033 3726
2003 17.0 4065077.6521502705 2411817.5192856365 3752
2004 101.5 4064932.4609091403 2408281.9701469964 3753
2005 20.0 4064787.244665277 2404744.548025053 3754
2006 232.0 4064642.0035231137 2401205.253344215 3755
2007 10.0 4064496.7375872727 2397664.086532277 3756
2011 53.5 4063915.4280063407 2383480.7066476764 3760
2012 47.5 4063770.039678201 2379930.185715522 3761
2013 6.0 4063624.627188167 2376377.795290145 3762
2014 13.0 4063479.1906422093 2372823.535823093 3763
2015 81.0 4063333.7301464914 2369267.407769318 3764
2020 13.0 4062606.072150714 2351458.7548626624 3769
2022 9.0 4062314.8450413933 2344322.2299000574 3771
2023 45.0 4062169.1967926114 2340751.1699420842 3772
2024 9.0 4062023.5255582156 2337178.245646355 3773
2026 16.0 4061732.1145651443 2330026.8060024665 3775
2027 181.0 4061586.375023231 2326448.291643374 3776
2028 229.5 4061440.612929229 2322867.914924698 3777
2029 111.5 4061294.8283920037 2319285.676349657 3778
2030 25.0 4061149.0215206104 2315701.5764249563 3779
2031 71.5 4061003.1924243006 2312115.615660783 3780
2033 37.0 4060711.467994896 2304938.1136722784 3782
2034 432.0 4060565.5728812683 2301346.5734858066 3783
2035 516.0 4060419.655981656 2297753.174535603 3784
2036 138.0 4060273.7174062757 2294157.917349354 3785
2037 665.0 4060127.757265537 2290560.8024582826 3786
2038 2247.0 4059981.775670042 2286961.8303971114 3787
2039 5702.0 4059835.772730587 2283361.0017040945 3788
2040 355.0 4059689.748558162 2279758.3169210167 3789
2041 1104.0 4059543.703263949 2276153.776593188 3790
2043 17.0 4059251.549755858 2268939.131502213 3792
2044 37978.5 4059105.4417653116 2265329.0278474065 3793
2048 144.0 4068636.2553054024 2411664.7837998928 3820
2049 155.0 4068493.083664419 2408129.165183571 3821
2050 21.5 4068349.8873694283 2404591.6735985177 3822
2054 14.0 4067776.857711828 2390422.9861116526 3826
2056 6.0 4067490.1976454644 2383327.41575342 3828
2057 18.0 4067346.8316664747 2379776.825462625 3829
2068 61.0 4065768.2565405653 2340597.047771991 3840
2069 40.0 4065624.61160195 2337024.0543068214 3841
2070 48.0 4065480.9441049965 2333449.1970095914 3842
2071 96.0 4065337.254156484 2329872.4763731826 3843
2072 57.0 4065193.541863382 2326293.89289396 3844
2073 214.0 4065049.8073328515 2322713.447071771 3845
2074 180.0 4064906.0506722424 2319131.139409924 3846
2075 42.0 4064762.271989097 2315546.970415215 3847
2076 28.0 4064618.4713911456 2311960.940597921 3848
2077 45.0 4064474.6489863107 2308373.0504718297 3849
2078 194.5 4064330.804882705 2304783.3005541987 3850
2079 86.0 4064186.9391886313 2301191.691365811 3851
2080 48.0 4064043.052012583 2297598.2234309413 3852
2081 254.0 4063899.1434632437 2294002.897277366 3853
2082 710.0 4063755.2136494895 2290405.7134364005 3854
2083 3698.5 4063611.2626803843 2286806.672442856 3855
2084 820.0 4063467.2906651846 2283205.77483508 3856
2085 113.0 4063323.297713337 2279603.0211549476 3857
2086 218.0 4063179.2839344786 2275998.411947859 3858
2087 2249.5 4063035.2494384367 2272391.9477627524 3859
2089 9242.0 4062747.1187350685 2265173.4566719853 3861
2092 307.0 4072194.962292848 2411514.187707795 3888
2094 267.0 4071912.6339636394 2404440.940513303 3890
2101 32.5 4070782.36065675 2376073.085221362 3898
2105 7.0 4070216.659485165 2361844.287118043 3902
2106 71.5 4070075.17650592 2358282.4185077427 3903
2111 41.0 4069367.4206920257 2340445.084434285 3908
2112 226.0 4069225.80207738 2336872.022769312 3909
2113 72.0 4069084.161223544 2333297.097288396 3910
2115 26.5 4068800.813219582 2326141.6568541075 3912
2116 296.0 4068659.1062805685 2322561.1428971235 3913
2117 10.0 4068517.3775245873 2318978.767116955 3914
2118 55.0 4068375.6270576627 2315394.530020486 3915
2119 21.0 4068233.854986008 2311808.432118085 3916
2120 19.5 4068092.0614160234 2308220.4739236287 3917
2121 23.0 4067950.2464542976 2304630.6559544597 3918
2122 30.0 4067808.410207607 2301038.978731456 3919
2123 168.5 4067666.552782915 2297445.442778978 3920
2124 722.0 4067524.674287374 2293850.0486248927 3921
2125 2368.5 4067382.774828324 2290252.796800605 3922
2126 12189.0 4067240.854513292 2286653.6878410163 3923
2127 835.5 4067098.913449994 2283052.7222845624 3924
2128 557.0 4066956.951746334 2279449.9006732097 3925
2129 47.0 4066814.9695104025 2275845.223552448 3926
2130 1292.0 4066672.9668504796 2272238.6914713057 3927
2132 2159.5 4066388.900692718 2265020.0646417383 3929
2134 203.5 4075892.8799450654 2414899.612329864 3955
2135 24.0 4075753.771647193 2411365.7310414826 3956
2137 9.0 4075475.482981681 2404292.348801514 3958
2146 633.0 4073524.835555348 2354569.147800551 3972
2147 370.5 4073385.332006769 2351003.4789671134 3973
2148 8.0 4073245.806124884 2347435.9443959333 3974
2150 114.5 4072966.6877735015 2340295.2799607525 3976
2151 379.0 4072827.0955106164 2336722.1510655945 3977
2152 20.5 4072687.4813276525 2333147.158370386 3978
2155 1530.5 4072268.5082969014 2322411.002432451 3981
2156 59.0 4072128.807473161 2318828.559502426 3982
2157 135.0 4071989.085250036 2315244.2552724304 3983
2158 89.0 4071849.3417322203 2311658.0902529173 3984
2160 8.0 4071569.791232219 2304480.1799046686 3986
2161 6.0 4071429.984460347 2300888.4356143274 3987
2162 153.5 4071290.1568144113 2297294.8326112805 3988
2163 34.0 4071150.308400032 2293699.3714234834 3989
2164 1316.0 4071010.4393230136 2290102.052582429 3990
2165 29520.5 4070870.549689347 2286502.876623104 3991
2166 6237.0 4070730.6396052064 2282901.8440840365 3992
2167 8310.5 4070590.709176953 2279298.9555072794 3993
2168 11820.0 4070450.758511132 2275694.211438413 3994
2169 2775.5 4070310.7877144753 2272087.612426551 3995
2170 1091.5 4070170.7968938993 2268479.1590243652 3996
2171 25.0 4079586.8360229917 2418285.4357833304 4022
2172 11.5 4079449.7708653836 2414753.361690809 4023
2173 74.5 4079312.6819030326 2411219.413832633 4024
2180 166.0 4076978.623336801 2350856.032263951 4041
2181 13.0 4076841.12286783 2347288.431385715 4042
2184 354.0 4076428.4904277786 2336574.439226983 4045
2185 6.0 4076290.902943045 2332999.3802868547 4046
2188 11.0 4075878.0119063808 2322263.025708997 4049
2189 168.0 4075740.3390420987 2318680.5165975634 4050
2190 136.0 4075602.645089956 2315096.146202253 4051
2191 375.0 4075464.9301531273 2311509.915033606 4052
2192 65.5 4075327.1943349703 2307921.8236056734 4053
2193 378.0 4075189.437739025 2304331.8724359754 4054
2194 357.5 4075051.6604690133 2300740.062045561 4055
2195 5.0 4074913.862628841 2297146.392958967 4056
2196 171.0 4074776.044322594 2293550.8657042366 4057
2197 5574.5 4074638.205654544 2289953.480812949 4058
2198 16967.5 4074500.346729142 2286354.238820181 4059
2199 13673.0 4074362.4676510235 2282753.140264545 4060
2200 15547.5 4074224.568525006 2279150.1856881822 4061
2201 35648.0 4074086.6494560894 2275545.375636759 4062
2204 10.0 4082871.6915949727 2411075.2361124693 4092
2208 20.0 4080572.014568711 2350710.7415770637 4109
2209 13.0 4080436.539539751 2347143.075362033 4110
2212 176.0 4080029.9853549986 2336428.8872843413 4113
2215 186.5 4079623.2396337013 2325697.925306801 4116
2216 25.0 4079487.6156335487 2322117.212757553 4117
2217 684.5 4079351.9707555473 2318534.638433142 4118
2218 66.0 4079216.305101174 2314950.202840713 4119
2219 683.0 4079080.618772085 2311363.9064908912 4120
2221 23.0 4078809.184497282 2304185.733579085 4122
2222 28.5 4078673.4367557797 2300593.8580558416 4123
2223 79.0 4078537.668747984 2297000.1238527047 4124
2224 3623.0 4078401.880576449 2293404.5314978026 4125
2225 6371.0 4078266.0723439106 2289807.081522801 4126
2226 6753.5 4078130.2441532826 2286207.7744628624 4127
2227 7399.5 4077994.3961076597 2282606.610856685 4128
2228 64900.0 4077858.5283103166 2279003.5912464955 4129
2231 218.5 4084032.054667985 2346999.87635535 4178
2232 15.0 4083898.5838460857 2343430.2805608073 4179
2234 77.0 4083631.5788184176 2336285.4952680795 4181
2235 17.5 4083498.0448106234 2332710.3067461615 4182
2236 34.0 4083364.4899391327 2329133.2549638078 4183
2238 9.0 4083097.3180029574 2321973.563608461 4185
2239 45.0 4082963.7011376624 2318390.925039485 4186
2240 18.0 4082830.0638074502 2314806.425218115 4187
2241 312.0 4082696.406112458 2311220.064655061 4188
2242 136.5 4082562.7281530006 2307631.843864544 4189
2243 276.5 4082429.0300295684 2304041.7633642526 4190
2244 280.5 4082295.3118428304 2300449.8236754066 4191
2245 10.0 4082161.5736936317 2296856.0253227125 4192
2246 1944.5 4082027.8156829947 2293260.368834383 4193
2247 5487.5 4081894.03791212 2289662.8547421675 4194
2248 4912.0 4081760.2404823834 2286063.4835813134 4195
2249 5587.0 4081626.423495339 2282462.2558906036 4196
2250 28905.0 4081492.587052719 2278859.17221235 4197
2251 22819.5 4081358.731256431 2275254.2330923914 4198
2254 6.0 4087496.2217744603 2343289.175219541 4247
2255 9.0 4087364.7559300964 2339717.6513282065 4248
2256 105.0 4087233.269344188 2336144.2632081546 4249
2257 205.5 4087101.762114307 2332569.011349333 4250
2258 19.0 4086970.2343382007 2328991.896245135 4251
2261 817.0 4086575.5287126116 2318249.3764464646 4254
2262 214.0 4086443.919732557 2314664.8133643153 4255
2263 593.0 4086312.290697625 2311078.3895559544 4256
2264 107.0 4086180.641706608 2307490.1055356856 4257
2265 225.0 4086048.972858472 2303899.9618212795 4258
2267 4774.5 4085785.5759875863 2296714.0973987584 4260
2268 7213.0 4085653.8481636415 2293118.3777437275 4261
2269 9901.5 4085522.1008801903 2289520.8005007813 4262
2270 3166.5 4085390.334237071 2285921.36620525 4263
2271 22322.0 4085258.5483342977 2282320.0753960004 4264
2272 65488.5 4085126.743272058 2278716.928615427 4265
2273 35.0 4091223.374402799 2346719.94951256 4314
2277 100.0 4090705.575032269 2332429.8769076522 4318
2278 62.0 4090576.0743772797 2328852.6994506866 4319
2279 478.5 4090446.553589916 2325273.6592601356 4320
2280 351.5 4090317.0127667612 2321692.7568364395 4321
2281 321.0 4090187.4520045724 2318109.992683504 4322
2282 38.0 4090057.8714002757 2314525.367308719 4323
2283 183.5 4089928.271050971 2310938.881222958 4324
2284 604.5 4089798.6510539292 2307350.534940609 4325
2285 189.5 4089669.011506592 2303760.328979522 4326
2287 8489.0 4089409.6741516604 2296574.340110163 4328
2288 9667.5 4089279.9765398093 2292978.5582551397 4329
2289 19305.0 4089150.25976915 2289380.9188279286 4330
2290 27747.5 4089020.5239379834 2285781.4223639416 4331
2291 359.5 4094819.176064107 2346583.2217351133 4382
2295 837.0 4094309.4820902846 2332292.903450157 4386
2298 13.0 4093927.002210313 2321555.5992719373 4389
2299 242.5 4093799.4695377317 2317972.773779573 4390
2301 811.5 4093544.3456958947 2310801.539685012 4392
2302 3270.5 4093416.7547179684 2307213.1321082353 4393
2303 8300.5 4093289.144496537 2303622.864867883 4394
2304 12144.0 4093161.5151276877 2300030.73848542 4395
2305 4946.5 4093033.866707677 2296436.753485798 4396
2306 5583.0 4092906.1993329288 2292840.9103974756 4397
2307 64303.0 4092778.513100038 2289243.209752447 4398
2310 5.0 4098038.9085572762 2335733.527059201 4453
2311 75.0 4097913.4818141363 2332158.091005432 4454
2312 5.0 4097788.0354769886 2328580.7917500897 4455
2314 5.0 4097537.084394419 2321420.6056266385 4457
2315 108.0 4097411.5798362875 2317837.7197631914 4458
2316 45.0 4097286.056058729 2314252.9727075007 4459
2317 2142.0 4097160.5131558036 2310666.364970601 4460
2318 2362.5 4097034.9512217385 2307077.8970670346 4461
2319 2261.5 4096909.3703509266 2303487.569514816 4462
2320 5456.5 4096783.770637928 2299895.3828354883 4463
2321 12481.5 4096658.152177469 2296301.3375540823 4464
2322 55409.0 4096532.5150644407 2292705.4341991358 4465
2323 53274.0 4096406.8593939026 2289107.673302724 4466
2325 192.5 4101640.9725941718 2335600.9351151623 4521
2326 913.0 4101517.572729619 2332025.4396016123 4522
2327 134.5 4101394.1535884016 2328448.0809006295 4523
2328 72.0 4101270.7152624056 2324868.85950941 4524
2329 186.0 4101147.2578436835 2321287.77592863 4525
2330 526.5 4101023.781424448 2317704.83066243 4526
2331 179.5 4100900.286097078 2314120.0242184373 4527
2332 258.0 4100776.771954114 2310533.3571077636 4528
2333 1600.5 4100653.2390882624 2306944.82984503 4529
2334 2895.0 4100529.6875923905 2303354.442948328 4530
2335 3906.0 4100406.117559531 2299762.196939278 4531
2336 26467.0 4100282.52908288 2296168.0923429895 4532
2337 167813.5 4100158.9222557964 2292572.1296880795 4533
2341 373.5 4105000.3614413915 2328317.5320887663 4591
2342 2227.5 4104878.950651272 2324738.252234905 4592
2343 558.5 4104757.5210827184 2321157.110205546 4593
2344 116.5 4104636.0728264297 2317574.106504906 4594
2345 6.0 4104514.605973268 2313989.2416406902 4595
2346 570.0 4104393.1206142544 2310402.516124086 4596
2347 1784.0 4104271.616840573 2306813.930469791 4597
2348 4259.5 4104150.0947435666 2303223.485195972 4598
2349 4294.5 4104028.554414741 2299631.180824327 4599
2350 18017.5 4103906.9959457624 2296037.017880043 4600
2351 42876.5 4103785.419428456 2292440.996891811 4601
2353 7.0 4108726.0222387007 2331766.6200269614 4658
2354 32.0 4108606.657561375 2328189.145341715 4659
2357 136.5 4108248.45256646 2317445.547317789 4662
2358 14.0 4108129.01421113 2313860.625001413 4663
2359 856.0 4108009.5576596605 2310273.842046705 4664
2360 2205.0 4107890.083001713 2306685.198968438 4665
2361 3144.5 4107770.590327105 2303094.696284853 4666
2362 3136.5 4107651.0797258154 2299502.334517725 4667
2363 3245.0 4107531.55128798 2295908.1141923144 4668
2365 11.0 4112330.377883935 2331640.451910139 4726
2368 5.0 4111978.3110286007 2320902.2707924326 4729
2369 190.0 4111860.9191687736 2317319.1531277946 4730
2370 102.5 4111743.5093345055 2313734.1743273074 4731
2371 398.5 4111626.081613779 2310147.3349023075 4732
2372 216.5 4111508.636094734 2306558.6353676426 4733
2373 756.0 4111391.1728656637 2302968.0762416283 4734
2374 460.5 4111273.692015019 2299375.658046113 4735
2375 20855.0 4111156.1936314045 2295781.381306431 4736
2380 6.0 4115704.1806622446 2324359.4087193836 4796
2382 17.0 4115473.471157618 2317194.9239611905 4798
2383 250.0 4115358.089867245 2313609.889644624 4799
2384 2678.5 4115242.6910000658 2310022.9947171295 4800
2385 224.5 4115127.274642698 2306434.2396936263 4801
2386 135.5 4115011.84088191 2302843.6250925036 4802
2387 6515.5 4114896.3898046254 2299251.1514356807 4803
2389 24.5 4119652.6087019104 2334970.3774232906 4861
2392 33.0 4119312.760364151 2324237.4537378643 4864
2393 43.0 4119199.4424291593 2320656.0875993567 4865
2394 626.0 4119086.107057247 2317072.859843792 4866
2395 84.0 4118972.7543332074 2313487.7709791656 4867
2396 42.5 4118859.3843419855 2309900.8215169576 4868
2397 281.5 4118745.9971686755 2306312.011972161 4869
2398 6986.5 4118632.5928985216 2302721.3428632338 4870
2399 36539.5 4118519.1716169193 2299128.8147121696 4871
2400 27.0 4123366.4094350897 2338424.7147921324 4928
2401 35.0 4123255.1887917127 2334850.7464749706 4929
2403 15.0 4123032.6952198735 2327697.219530117 4931
2404 324.0 4122921.4224569327 2324117.661894206 4932
2405 427.5 4122810.132486573 2320536.2421496282 4933
2406 897.0 4122698.8253919235 2316952.9608009644 4934
2407 127.5 4122587.5012562615 2313367.818356281 4935
2409 940.5 4126857.8497321755 2334733.2757826922 4997
2410 449.0 4126748.6386723258 2331157.391188558 4998
2411 69.0 4126639.4105563764 2327579.643499544 4999
2413 11.0 4126420.9034816306 2320418.560831162 5001
2414 6.0 4130567.757229909 2338192.0380945364 5064
2415 49.0 4130460.590049563 2334617.9653709875 5065
2416 428.5 4130353.4060505545 2331042.0290705776 5066
2417 11.0 4130246.205312557 2327464.22968759 5067
2422 15.0 4133958.251352972 2330928.8282263787 5134
